datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_mm,niederschlag_nebelwasser_ml
2024-03-07T02:10:00Z,07.03.24,02:10:00,OYA_1128 03-2024.xlsx,15.9,72.4,2.46,58.1,0.393,9.74,23.3,NA,0
2024-03-07T02:20:00Z,07.03.24,02:20:00,OYA_1128 03-2024.xlsx,15.6,74.7,3,52,0.539,10.2,24.9,NA,0
2024-03-07T02:30:00Z,07.03.24,02:30:00,OYA_1128 03-2024.xlsx,15.4,75.9,2.51,55,0.748,18.4,26.2,NA,0
2024-03-07T02:40:00Z,07.03.24,02:40:00,OYA_1128 03-2024.xlsx,15.3,76.4,4.6,72.7,0.607,8.57,27.5,NA,0
2024-03-07T02:50:00Z,07.03.24,02:50:00,OYA_1128 03-2024.xlsx,15.3,76.6,3.34,42.6,0.543,8.39,27.7,NA,0
2024-03-07T03:00:00Z,07.03.24,03:00:00,OYA_1128 03-2024.xlsx,15.5,72.6,3.11,43.9,0.397,11.5,24.5,NA,0
2024-03-07T03:10:00Z,07.03.24,03:10:00,OYA_1128 03-2024.xlsx,15.8,70.3,3.44,62.7,0.635,8.05,22.1,NA,0
2024-03-07T03:20:00Z,07.03.24,03:20:00,OYA_1128 03-2024.xlsx,16.1,64.9,2.94,48.7,0.479,11.9,17.4,NA,0
2024-03-07T03:30:00Z,07.03.24,03:30:00,OYA_1128 03-2024.xlsx,16.2,64,3.31,59,0.629,11.8,13.4,NA,0
2024-03-07T03:40:00Z,07.03.24,03:40:00,OYA_1128 03-2024.xlsx,16.3,64.4,3.42,55.2,0.607,9.9,11.9,NA,0
2024-03-07T03:50:00Z,07.03.24,03:50:00,OYA_1128 03-2024.xlsx,16.1,63,2.95,37.2,0.453,8.69,10.2,NA,0
2024-03-07T04:00:00Z,07.03.24,04:00:00,OYA_1128 03-2024.xlsx,16.2,53.8,3.08,31.9,0.812,8.91,6.15,NA,0
2024-03-07T04:10:00Z,07.03.24,04:10:00,OYA_1128 03-2024.xlsx,16.6,42,2.66,28.9,0.278,10.2,3.08,NA,0
2024-03-07T04:20:00Z,07.03.24,04:20:00,OYA_1128 03-2024.xlsx,17.3,27.2,2.76,23.5,0.337,11.1,1.52,NA,0
2024-03-07T04:30:00Z,07.03.24,04:30:00,OYA_1128 03-2024.xlsx,17.4,26.3,0.715,3.52,0.467,51,1.23,NA,0
2024-03-07T04:40:00Z,07.03.24,04:40:00,OYA_1128 03-2024.xlsx,17.1,35.8,1.94,30.9,0.681,13.2,1.21,NA,0
2024-03-07T04:50:00Z,07.03.24,04:50:00,OYA_1128 03-2024.xlsx,16.7,52.7,0.478,283,0.298,72.9,1.29,NA,0
2024-03-07T05:00:00Z,07.03.24,05:00:00,OYA_1128 03-2024.xlsx,15.9,62.3,0.654,65.3,0.453,90.3,1.58,NA,0
2024-03-07T05:10:00Z,07.03.24,05:10:00,OYA_1128 03-2024.xlsx,15.7,62.6,2.78,28.4,0.697,9.74,2.17,NA,0
2024-03-07T05:20:00Z,07.03.24,05:20:00,OYA_1128 03-2024.xlsx,16.1,61.4,2.54,31,0.87,8.69,2.44,NA,0
2024-03-07T05:30:00Z,07.03.24,05:30:00,OYA_1128 03-2024.xlsx,16,66.2,1.31,15.9,0.648,25.9,3.06,NA,0
2024-03-07T05:40:00Z,07.03.24,05:40:00,OYA_1128 03-2024.xlsx,15.8,65.5,0.497,274,0.203,68.2,3.69,NA,0
2024-03-07T05:50:00Z,07.03.24,05:50:00,OYA_1128 03-2024.xlsx,15.7,68.3,0.454,253,0.138,85.9,5.33,NA,0
2024-03-07T06:00:00Z,07.03.24,06:00:00,OYA_1128 03-2024.xlsx,15.9,65.9,1.27,47.9,0.532,21.7,6.8,NA,0
2024-03-07T06:10:00Z,07.03.24,06:10:00,OYA_1128 03-2024.xlsx,15.9,55.4,1.22,30.1,0.367,22.8,6.31,NA,0
2024-03-07T06:20:00Z,07.03.24,06:20:00,OYA_1128 03-2024.xlsx,16.2,49.3,0.81,50.8,0.259,27.4,5.21,NA,0
2024-03-07T06:30:00Z,07.03.24,06:30:00,OYA_1128 03-2024.xlsx,16,47.4,1.09,53.9,0.196,11.1,4.26,NA,0
2024-03-07T06:40:00Z,07.03.24,06:40:00,OYA_1128 03-2024.xlsx,16,46.6,1.48,57.9,0.503,11.4,3.66,NA,0
2024-03-07T06:50:00Z,07.03.24,06:50:00,OYA_1128 03-2024.xlsx,15.7,67.6,1.57,50,0.447,17.3,4.71,NA,0
2024-03-07T07:00:00Z,07.03.24,07:00:00,OYA_1128 03-2024.xlsx,15.4,75.9,2.68,61.1,0.631,7.8,13.5,NA,0
2024-03-07T07:10:00Z,07.03.24,07:10:00,OYA_1128 03-2024.xlsx,14.9,80,2.18,52.5,0.847,9.47,29.7,NA,0
2024-03-07T07:20:00Z,07.03.24,07:20:00,OYA_1128 03-2024.xlsx,14.4,84,3.72,46.8,0.741,6.54,58,NA,0
2024-03-07T07:30:00Z,07.03.24,07:30:00,OYA_1128 03-2024.xlsx,14.6,86.1,3.85,50.5,0.563,8.43,73.9,NA,0
2024-03-07T07:40:00Z,07.03.24,07:40:00,OYA_1128 03-2024.xlsx,14.5,86.6,3.41,42.7,0.536,7.37,82.1,NA,0
2024-03-07T07:50:00Z,07.03.24,07:50:00,OYA_1128 03-2024.xlsx,14.1,88.1,3.13,29.1,0.622,8.13,87.4,NA,0
2024-03-07T08:00:00Z,07.03.24,08:00:00,OYA_1128 03-2024.xlsx,14.3,89.7,3.15,32,0.467,7.25,93.3,NA,0
2024-03-07T08:10:00Z,07.03.24,08:10:00,OYA_1128 03-2024.xlsx,14.6,90.8,3.6,35.7,0.451,8.22,97,NA,0
2024-03-07T08:20:00Z,07.03.24,08:20:00,OYA_1128 03-2024.xlsx,14.8,90.8,3.8,34.3,0.598,9.36,99.3,NA,0
2024-03-07T08:30:00Z,07.03.24,08:30:00,OYA_1128 03-2024.xlsx,14.6,90.8,3.48,29.1,0.422,8.35,101,NA,0
2024-03-07T08:40:00Z,07.03.24,08:40:00,OYA_1128 03-2024.xlsx,14.6,91.4,3.5,38,0.704,7.95,102,NA,0
2024-03-07T08:50:00Z,07.03.24,08:50:00,OYA_1128 03-2024.xlsx,14.6,91.6,2.91,31.2,0.688,8.69,103,NA,0
2024-03-07T09:00:00Z,07.03.24,09:00:00,OYA_1128 03-2024.xlsx,14.6,91.9,2.99,39.2,0.531,7.85,104,NA,0
2024-03-07T09:10:00Z,07.03.24,09:10:00,OYA_1128 03-2024.xlsx,14.5,91.6,1.62,29.2,0.529,22.6,105,NA,0
2024-03-07T09:20:00Z,07.03.24,09:20:00,OYA_1128 03-2024.xlsx,14.2,91.7,2.06,21.9,0.728,19.5,105,NA,0
2024-03-07T09:30:00Z,07.03.24,09:30:00,OYA_1128 03-2024.xlsx,14.4,92.2,2.49,48.3,0.32,6.32,106,NA,0
2024-03-07T09:40:00Z,07.03.24,09:40:00,OYA_1128 03-2024.xlsx,14.2,90.5,1.09,0.884,0.651,41.5,106,NA,0
2024-03-07T09:50:00Z,07.03.24,09:50:00,OYA_1128 03-2024.xlsx,13.6,90.5,0.933,8.67,0.378,55.2,107,NA,0
2024-03-07T10:00:00Z,07.03.24,10:00:00,OYA_1128 03-2024.xlsx,13.4,91.7,0.772,1.67,0.746,63,107,NA,0
2024-03-07T10:10:00Z,07.03.24,10:10:00,OYA_1128 03-2024.xlsx,13.9,93,3.45,44.7,0.563,7.11,108,NA,0
2024-03-07T10:20:00Z,07.03.24,10:20:00,OYA_1128 03-2024.xlsx,14.1,92.5,3,48.2,0.587,7.84,109,NA,0
2024-03-07T10:30:00Z,07.03.24,10:30:00,OYA_1128 03-2024.xlsx,13.7,93.1,2.87,44.6,0.618,7.63,109,NA,0
2024-03-07T10:40:00Z,07.03.24,10:40:00,OYA_1128 03-2024.xlsx,13.6,94,3.08,49.6,0.343,7.53,109,NA,0
2024-03-07T10:50:00Z,07.03.24,10:50:00,OYA_1128 03-2024.xlsx,13.7,94.6,3.28,46.9,0.361,6.06,109,NA,0
2024-03-07T11:00:00Z,07.03.24,11:00:00,OYA_1128 03-2024.xlsx,13.9,94.5,3.53,54.9,0.392,8.93,110,NA,0
2024-03-07T11:10:00Z,07.03.24,11:10:00,OYA_1128 03-2024.xlsx,13.8,94.8,3.62,65.4,0.419,9.24,110,NA,0
2024-03-07T11:20:00Z,07.03.24,11:20:00,OYA_1128 03-2024.xlsx,13.8,95.4,3.39,65.6,0.519,9.47,0,NA,0
2024-03-07T11:30:00Z,07.03.24,11:30:00,OYA_1128 03-2024.xlsx,14,95.8,3.75,62.6,0.466,7.82,0,NA,0
2024-03-07T11:40:00Z,07.03.24,11:40:00,OYA_1128 03-2024.xlsx,14.2,96,3.84,62.8,0.449,8.2,0,NA,10
2024-03-07T11:50:00Z,07.03.24,11:50:00,OYA_1128 03-2024.xlsx,14.3,96.2,3.98,71.1,0.513,8.82,0,NA,28
2024-03-07T12:00:00Z,07.03.24,12:00:00,OYA_1128 03-2024.xlsx,14.3,96.4,4.45,66,0.625,8.11,0,NA,38
2024-03-07T12:10:00Z,07.03.24,12:10:00,OYA_1128 03-2024.xlsx,14.5,96.8,4.22,56.5,0.641,8.37,0,NA,28
2024-03-07T12:20:00Z,07.03.24,12:20:00,OYA_1128 03-2024.xlsx,14.7,97.1,3.32,62,0.619,10.2,0,NA,12
2024-03-07T12:30:00Z,07.03.24,12:30:00,OYA_1128 03-2024.xlsx,15.1,97.3,2.83,61.7,0.551,11.5,0,NA,4
2024-03-07T12:40:00Z,07.03.24,12:40:00,OYA_1128 03-2024.xlsx,15.6,96.7,3.18,62.9,0.41,9.48,0,NA,0
2024-03-07T12:50:00Z,07.03.24,12:50:00,OYA_1128 03-2024.xlsx,16.4,96.7,2.67,51.5,0.425,12.1,108,NA,0
2024-03-07T13:00:00Z,07.03.24,13:00:00,OYA_1128 03-2024.xlsx,17.4,95.9,1.51,58.3,0.776,49.7,102,NA,0
2024-03-07T13:10:00Z,07.03.24,13:10:00,OYA_1128 03-2024.xlsx,18.9,92.3,1.47,191,0.725,54.4,79.1,NA,0
2024-03-07T13:20:00Z,07.03.24,13:20:00,OYA_1128 03-2024.xlsx,19,88.1,2.34,205,0.472,14.7,26,NA,0
2024-03-07T13:30:00Z,07.03.24,13:30:00,OYA_1128 03-2024.xlsx,19.3,85.6,1.68,213,0.383,18.3,3.29,NA,0
2024-03-07T13:40:00Z,07.03.24,13:40:00,OYA_1128 03-2024.xlsx,20,79.5,1.78,214,0.499,16.9,0.318,NA,0
2024-03-07T13:50:00Z,07.03.24,13:50:00,OYA_1128 03-2024.xlsx,20.4,72.4,2.46,237,0.554,20.7,0.001,NA,0
2024-03-07T14:00:00Z,07.03.24,14:00:00,OYA_1128 03-2024.xlsx,20.5,68.3,2.83,218,0.546,14.6,0,NA,0
2024-03-07T14:10:00Z,07.03.24,14:10:00,OYA_1128 03-2024.xlsx,20.3,68.1,2.68,210,0.677,15.1,0,NA,0
2024-03-07T14:20:00Z,07.03.24,14:20:00,OYA_1128 03-2024.xlsx,20.5,67.1,2.19,208,0.57,17.9,0,NA,0
2024-03-07T14:30:00Z,07.03.24,14:30:00,OYA_1128 03-2024.xlsx,20.8,65.7,2.33,196,0.484,18,0,NA,0
2024-03-07T14:40:00Z,07.03.24,14:40:00,OYA_1128 03-2024.xlsx,21.2,64.3,2.39,212,0.709,23.6,0,NA,0
2024-03-07T14:50:00Z,07.03.24,14:50:00,OYA_1128 03-2024.xlsx,21.1,64.2,2.79,211,0.788,18.9,0,NA,0
2024-03-07T15:00:00Z,07.03.24,15:00:00,OYA_1128 03-2024.xlsx,21.1,64.5,2.6,196,0.711,19.2,0,NA,0
2024-03-07T15:10:00Z,07.03.24,15:10:00,OYA_1128 03-2024.xlsx,21.3,63.8,3.07,208,0.673,12.6,0,NA,0
2024-03-07T15:20:00Z,07.03.24,15:20:00,OYA_1128 03-2024.xlsx,21.2,64,3.24,200,0.836,16.3,0,NA,0
2024-03-07T15:30:00Z,07.03.24,15:30:00,OYA_1128 03-2024.xlsx,21.3,63.7,3.43,223,0.731,20.1,0,NA,0
2024-03-07T15:40:00Z,07.03.24,15:40:00,OYA_1128 03-2024.xlsx,21.2,64.1,3.2,213,0.781,19.6,0,NA,0
2024-03-07T15:50:00Z,07.03.24,15:50:00,OYA_1128 03-2024.xlsx,21.2,63.7,4.03,220,0.842,18.1,0,NA,0
2024-03-07T16:00:00Z,07.03.24,16:00:00,OYA_1128 03-2024.xlsx,21,64.2,3.99,227,0.864,20.3,0,NA,0
2024-03-07T16:10:00Z,07.03.24,16:10:00,OYA_1128 03-2024.xlsx,20.9,64.4,3.6,252,0.86,17.8,0,NA,0
2024-03-07T16:20:00Z,07.03.24,16:20:00,OYA_1128 03-2024.xlsx,20.8,64.8,3.72,248,0.81,20.2,0,NA,0
2024-03-07T16:30:00Z,07.03.24,16:30:00,OYA_1128 03-2024.xlsx,20.7,65.3,3.87,240,0.849,19.1,0.007,NA,0
2024-03-07T16:40:00Z,07.03.24,16:40:00,OYA_1128 03-2024.xlsx,20.8,65.4,3.91,246,0.859,19.9,0.036,NA,0
2024-03-07T16:50:00Z,07.03.24,16:50:00,OYA_1128 03-2024.xlsx,20.9,64.3,3.71,250,0.882,20.1,0.055,NA,0
2024-03-07T17:00:00Z,07.03.24,17:00:00,OYA_1128 03-2024.xlsx,20.8,64.6,4.34,233,0.912,18.7,0.085,NA,0
2024-03-07T17:10:00Z,07.03.24,17:10:00,OYA_1128 03-2024.xlsx,20.5,65.3,4.38,259,0.992,21,0.131,NA,0
2024-03-07T17:20:00Z,07.03.24,17:20:00,OYA_1128 03-2024.xlsx,20.2,66.5,4.49,259,1.07,16.9,0.21,NA,0
2024-03-07T17:30:00Z,07.03.24,17:30:00,OYA_1128 03-2024.xlsx,20.2,66,4.99,269,0.995,16.5,0.271,NA,0
2024-03-07T17:40:00Z,07.03.24,17:40:00,OYA_1128 03-2024.xlsx,20,66.7,4.68,257,0.864,17.1,0.337,NA,0
2024-03-07T17:50:00Z,07.03.24,17:50:00,OYA_1128 03-2024.xlsx,20,66.7,4.91,259,1.1,18.4,0.384,NA,0
2024-03-07T18:00:00Z,07.03.24,18:00:00,OYA_1128 03-2024.xlsx,20,66.5,4.68,258,1.03,21.2,0.417,NA,0
2024-03-07T18:10:00Z,07.03.24,18:10:00,OYA_1128 03-2024.xlsx,20.3,65,4.68,237,0.998,17.4,0.415,NA,0
2024-03-07T18:20:00Z,07.03.24,18:20:00,OYA_1128 03-2024.xlsx,20.5,64.2,4.66,244,1.01,19.4,0.384,NA,0
2024-03-07T18:30:00Z,07.03.24,18:30:00,OYA_1128 03-2024.xlsx,20.3,64.6,4.88,231,0.939,16.4,0.351,NA,0
2024-03-07T18:40:00Z,07.03.24,18:40:00,OYA_1128 03-2024.xlsx,20.4,64.6,4.43,243,0.984,25.9,0.306,NA,0
2024-03-07T18:50:00Z,07.03.24,18:50:00,OYA_1128 03-2024.xlsx,20.2,65.8,4.77,259,1.06,22.2,0.288,NA,0
2024-03-07T19:00:00Z,07.03.24,19:00:00,OYA_1128 03-2024.xlsx,20.4,64.9,4.34,243,0.965,19.9,0.268,NA,0
2024-03-07T19:10:00Z,07.03.24,19:10:00,OYA_1128 03-2024.xlsx,20.4,64.1,4.42,254,1.22,15.8,0.222,NA,0
2024-03-07T19:20:00Z,07.03.24,19:20:00,OYA_1128 03-2024.xlsx,20.3,64.8,4.65,258,1.03,22.3,0.2,NA,0
2024-03-07T19:30:00Z,07.03.24,19:30:00,OYA_1128 03-2024.xlsx,20.5,64.1,4.84,245,0.964,17.7,0.19,NA,0
2024-03-07T19:40:00Z,07.03.24,19:40:00,OYA_1128 03-2024.xlsx,20.3,65.1,4.86,243,0.988,19.5,0.18,NA,0
2024-03-07T19:50:00Z,07.03.24,19:50:00,OYA_1128 03-2024.xlsx,20.2,65.3,5.03,250,0.958,18.3,0.18,NA,0
2024-03-07T20:00:00Z,07.03.24,20:00:00,OYA_1128 03-2024.xlsx,20,66.5,4.82,235,1.17,15.3,0.18,NA,0
2024-03-07T20:10:00Z,07.03.24,20:10:00,OYA_1128 03-2024.xlsx,19.8,67.3,4.8,231,0.826,12.3,0.164,NA,0
2024-03-07T20:20:00Z,07.03.24,20:20:00,OYA_1128 03-2024.xlsx,19.5,68.8,4.42,247,0.886,18.7,0.177,NA,0
2024-03-07T20:30:00Z,07.03.24,20:30:00,OYA_1128 03-2024.xlsx,19.4,69.8,4.82,269,1.11,15.8,0.194,NA,0
2024-03-07T20:40:00Z,07.03.24,20:40:00,OYA_1128 03-2024.xlsx,19.3,70.4,4.88,255,0.769,17.5,0.248,NA,0
2024-03-07T20:50:00Z,07.03.24,20:50:00,OYA_1128 03-2024.xlsx,19,71.2,4.6,242,0.717,19.4,0.291,NA,0
2024-03-07T21:00:00Z,07.03.24,21:00:00,OYA_1128 03-2024.xlsx,19,71.6,4.19,223,1.05,12.4,0.291,NA,0
2024-03-07T21:10:00Z,07.03.24,21:10:00,OYA_1128 03-2024.xlsx,18.8,72.3,4.22,238,0.892,15.7,0.281,NA,0
2024-03-07T21:20:00Z,07.03.24,21:20:00,OYA_1128 03-2024.xlsx,18.7,73.3,4.17,238,0.73,18.2,0.308,NA,0
2024-03-07T21:30:00Z,07.03.24,21:30:00,OYA_1128 03-2024.xlsx,18.6,73.7,4.14,221,0.636,9.58,0.337,NA,0
2024-03-07T21:40:00Z,07.03.24,21:40:00,OYA_1128 03-2024.xlsx,18.5,74.1,3.44,228,0.671,12.6,0.36,NA,0
2024-03-07T21:50:00Z,07.03.24,21:50:00,OYA_1128 03-2024.xlsx,18.5,74,3.27,225,0.671,12.2,0.395,NA,0
2024-03-07T22:00:00Z,07.03.24,22:00:00,OYA_1128 03-2024.xlsx,18.3,74.5,3.78,219,0.571,12.4,0.441,NA,0
2024-03-07T22:10:00Z,07.03.24,22:10:00,OYA_1128 03-2024.xlsx,18,76,3.29,209,0.478,10.9,0.532,NA,0
2024-03-07T22:20:00Z,07.03.24,22:20:00,OYA_1128 03-2024.xlsx,18,76,2.92,223,0.462,12.6,0.626,NA,0
2024-03-07T22:30:00Z,07.03.24,22:30:00,OYA_1128 03-2024.xlsx,17.7,76.7,3.11,220,0.321,8.29,0.762,NA,0
2024-03-07T22:40:00Z,07.03.24,22:40:00,OYA_1128 03-2024.xlsx,17.2,78.7,3.1,219,0.363,9.65,1.04,NA,0
2024-03-07T22:50:00Z,07.03.24,22:50:00,OYA_1128 03-2024.xlsx,16.7,80.5,3.02,223,0.417,8.74,1.51,NA,0
2024-03-07T23:00:00Z,07.03.24,23:00:00,OYA_1128 03-2024.xlsx,16,83.1,2.99,225,0.288,7.14,2.66,NA,0
2024-03-07T23:10:00Z,07.03.24,23:10:00,OYA_1128 03-2024.xlsx,15.4,85.9,2.5,225,0.249,6.93,4.89,NA,0
2024-03-07T23:20:00Z,07.03.24,23:20:00,OYA_1128 03-2024.xlsx,15.1,87.5,2.45,204,0.274,12,8.52,NA,0
2024-03-07T23:30:00Z,07.03.24,23:30:00,OYA_1128 03-2024.xlsx,14.8,88.6,1.9,199,0.283,11.7,13.9,NA,0
2024-03-07T23:40:00Z,07.03.24,23:40:00,OYA_1128 03-2024.xlsx,14.6,89.8,1.42,203,0.263,11.9,21,NA,0
2024-03-07T23:50:00Z,07.03.24,23:50:00,OYA_1128 03-2024.xlsx,14.4,90.6,1.76,201,0.278,11.4,29.3,NA,0
2024-03-08T00:00:00Z,08.03.24,00:00:00,OYA_1128 03-2024.xlsx,14.3,91.2,0.868,217,0.557,57.5,35.8,NA,0
2024-03-08T00:10:00Z,08.03.24,00:10:00,OYA_1128 03-2024.xlsx,14.3,91.7,1.12,21.4,0.331,23.2,43.5,NA,0
2024-03-08T00:20:00Z,08.03.24,00:20:00,OYA_1128 03-2024.xlsx,14.5,91.4,1.52,39.7,0.788,44.1,45.9,NA,0
2024-03-08T00:30:00Z,08.03.24,00:30:00,OYA_1128 03-2024.xlsx,16,85.9,3.36,61.5,0.394,9.45,42.2,NA,0
2024-03-08T00:40:00Z,08.03.24,00:40:00,OYA_1128 03-2024.xlsx,16.5,79.1,3.31,54.5,0.489,8.53,37.7,NA,0
2024-03-08T00:50:00Z,08.03.24,00:50:00,OYA_1128 03-2024.xlsx,16.5,77.1,3.29,54.7,0.41,7.86,34.6,NA,0
2024-03-08T01:00:00Z,08.03.24,01:00:00,OYA_1128 03-2024.xlsx,16.3,77.2,3.47,51,0.393,7.93,33.1,NA,0
2024-03-08T01:10:00Z,08.03.24,01:10:00,OYA_1128 03-2024.xlsx,16.4,76.5,3.08,51.1,0.293,9.12,31.7,NA,0
2024-03-08T01:20:00Z,08.03.24,01:20:00,OYA_1128 03-2024.xlsx,16.4,75.5,2.88,48,0.305,9.59,29.8,NA,0
2024-03-08T01:30:00Z,08.03.24,01:30:00,OYA_1128 03-2024.xlsx,16.2,76.3,3.96,43.2,0.479,7.41,29.2,NA,0
2024-03-08T01:40:00Z,08.03.24,01:40:00,OYA_1128 03-2024.xlsx,15.6,79.3,3.29,37.2,0.515,7.05,30,NA,0
2024-03-08T01:50:00Z,08.03.24,01:50:00,OYA_1128 03-2024.xlsx,15.5,80.2,4.08,50.8,0.705,9.71,31.1,NA,0
2024-03-08T02:00:00Z,08.03.24,02:00:00,OYA_1128 03-2024.xlsx,15.6,79.2,4.24,57.8,0.53,7.23,31.9,NA,0
2024-03-08T02:10:00Z,08.03.24,02:10:00,OYA_1128 03-2024.xlsx,15.5,80.7,3.41,51,0.45,7.82,34.4,NA,0
2024-03-08T02:20:00Z,08.03.24,02:20:00,OYA_1128 03-2024.xlsx,15.6,82,3.52,43.4,0.359,9.93,38.4,NA,0
2024-03-08T02:30:00Z,08.03.24,02:30:00,OYA_1128 03-2024.xlsx,15.9,80.3,2.87,34.5,0.435,7.81,38.5,NA,0
2024-03-08T02:40:00Z,08.03.24,02:40:00,OYA_1128 03-2024.xlsx,15.9,79.4,3.78,47.3,0.543,16,37.6,NA,0
2024-03-08T02:50:00Z,08.03.24,02:50:00,OYA_1128 03-2024.xlsx,16.2,77.8,2.79,50.4,0.67,16.9,37.8,NA,0
2024-03-08T03:00:00Z,08.03.24,03:00:00,OYA_1128 03-2024.xlsx,16.2,75.6,2.47,48,0.421,12.5,35.7,NA,0
2024-03-08T03:10:00Z,08.03.24,03:10:00,OYA_1128 03-2024.xlsx,16.4,72.3,2.52,38.2,0.59,9.56,32.5,NA,0
2024-03-08T03:20:00Z,08.03.24,03:20:00,OYA_1128 03-2024.xlsx,16.6,68.5,2.9,35.5,0.518,8.35,26.4,NA,0
2024-03-08T03:30:00Z,08.03.24,03:30:00,OYA_1128 03-2024.xlsx,17.1,62.2,3.15,32.5,0.598,9.8,18.2,NA,0
2024-03-08T03:40:00Z,08.03.24,03:40:00,OYA_1128 03-2024.xlsx,17.3,58.2,1.31,96.7,0.312,37.4,11.5,NA,0
2024-03-08T03:50:00Z,08.03.24,03:50:00,OYA_1128 03-2024.xlsx,17.5,54.9,1.48,61.9,0.359,20.1,8.7,NA,0
2024-03-08T04:00:00Z,08.03.24,04:00:00,OYA_1128 03-2024.xlsx,17.8,53.6,2.36,38.1,0.415,8.27,6.79,NA,0
2024-03-08T04:10:00Z,08.03.24,04:10:00,OYA_1128 03-2024.xlsx,17.7,55,1.9,44.4,0.489,23.7,5.59,NA,0
2024-03-08T04:20:00Z,08.03.24,04:20:00,OYA_1128 03-2024.xlsx,16.7,53.3,0.524,9.05,0.174,30.2,4.84,NA,0
2024-03-08T04:30:00Z,08.03.24,04:30:00,OYA_1128 03-2024.xlsx,16.7,50.8,0.973,44.1,0.285,11,4.39,NA,0
2024-03-08T04:40:00Z,08.03.24,04:40:00,OYA_1128 03-2024.xlsx,17.3,47.5,1.4,45,0.415,15.8,3.83,NA,0
2024-03-08T04:50:00Z,08.03.24,04:50:00,OYA_1128 03-2024.xlsx,17.4,46.2,2.42,47.9,0.415,5.53,3.17,NA,0
2024-03-08T05:00:00Z,08.03.24,05:00:00,OYA_1128 03-2024.xlsx,17,58.3,3.17,46.5,0.354,4.22,3.36,NA,0
2024-03-08T05:10:00Z,08.03.24,05:10:00,OYA_1128 03-2024.xlsx,16.9,60,2.97,34.3,0.429,11.9,3.8,NA,0
2024-03-08T05:20:00Z,08.03.24,05:20:00,OYA_1128 03-2024.xlsx,16.3,64.3,2.89,22.4,0.474,10.1,4.55,NA,0
2024-03-08T05:30:00Z,08.03.24,05:30:00,OYA_1128 03-2024.xlsx,16.3,65.8,3.41,44.1,0.276,6.64,5.4,NA,0
2024-03-08T05:40:00Z,08.03.24,05:40:00,OYA_1128 03-2024.xlsx,16.4,65.3,2.23,16.3,0.911,35.3,5.88,NA,0
2024-03-08T05:50:00Z,08.03.24,05:50:00,OYA_1128 03-2024.xlsx,16.1,65.8,2.49,51.2,0.962,40.9,6.82,NA,0
2024-03-08T06:00:00Z,08.03.24,06:00:00,OYA_1128 03-2024.xlsx,15.7,69.2,3.41,59.8,0.329,6.51,8.5,NA,0
2024-03-08T06:10:00Z,08.03.24,06:10:00,OYA_1128 03-2024.xlsx,15.9,69.2,3.71,47.6,0.288,7.23,9.76,NA,0
2024-03-08T06:20:00Z,08.03.24,06:20:00,OYA_1128 03-2024.xlsx,15.8,70.4,3.58,53.3,0.4,9.84,10.8,NA,0
2024-03-08T06:30:00Z,08.03.24,06:30:00,OYA_1128 03-2024.xlsx,15.7,72.2,2.81,50,0.492,10.4,13.2,NA,0
2024-03-08T06:40:00Z,08.03.24,06:40:00,OYA_1128 03-2024.xlsx,15.4,74,2.77,54.8,0.726,11.2,16.6,NA,0
2024-03-08T06:50:00Z,08.03.24,06:50:00,OYA_1128 03-2024.xlsx,15.7,74,2.22,45.8,0.404,13.1,20.5,NA,0
2024-03-08T07:00:00Z,08.03.24,07:00:00,OYA_1128 03-2024.xlsx,15.6,73.2,1.42,38.3,0.256,11.8,22.4,NA,0
2024-03-08T07:10:00Z,08.03.24,07:10:00,OYA_1128 03-2024.xlsx,15.2,72.3,1.18,53.8,0.173,15.6,24.6,NA,0
2024-03-08T07:20:00Z,08.03.24,07:20:00,OYA_1128 03-2024.xlsx,14.5,70.1,0.569,349,0.258,46.8,24.5,NA,0
2024-03-08T07:30:00Z,08.03.24,07:30:00,OYA_1128 03-2024.xlsx,14.2,73.6,0.383,300,0.057,86.5,25.5,NA,0
2024-03-08T07:40:00Z,08.03.24,07:40:00,OYA_1128 03-2024.xlsx,14.5,77.3,0.509,24,0.162,35.3,33.9,NA,0
2024-03-08T07:50:00Z,08.03.24,07:50:00,OYA_1128 03-2024.xlsx,14.5,79.2,0.407,346,0.118,68.6,49.5,NA,0
2024-03-08T08:00:00Z,08.03.24,08:00:00,OYA_1128 03-2024.xlsx,14.2,81,0.717,338,0.243,29.4,68.5,NA,0
2024-03-08T08:10:00Z,08.03.24,08:10:00,OYA_1128 03-2024.xlsx,13.9,83,0.506,13.4,0.2,78.8,79.1,NA,0
2024-03-08T08:20:00Z,08.03.24,08:20:00,OYA_1128 03-2024.xlsx,13.6,84,0.415,3.29,0.111,55.5,81.9,NA,0
2024-03-08T08:30:00Z,08.03.24,08:30:00,OYA_1128 03-2024.xlsx,13.8,85.9,0.509,22.5,0.156,38.1,87.1,NA,0
2024-03-08T08:40:00Z,08.03.24,08:40:00,OYA_1128 03-2024.xlsx,13.9,86,1.17,11.8,0.755,33.6,92.8,NA,0
