datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_ml,niederschlag_nebelwasser_mm
2024-05-02T00:30:00Z,02.05.24,00:30:00,OYA_1193 05-2024.xlsx,15.1,76,0.478,329,0.142,19,16.8,0,NA
2024-05-02T00:40:00Z,02.05.24,00:40:00,OYA_1193 05-2024.xlsx,15.1,75.8,0.378,341,0.054,37.2,19.4,0,NA
2024-05-02T00:50:00Z,02.05.24,00:50:00,OYA_1193 05-2024.xlsx,15,76,0.588,41.7,0.219,18.8,22,0,NA
2024-05-02T01:00:00Z,02.05.24,01:00:00,OYA_1193 05-2024.xlsx,14.9,75.5,1.53,62.8,0.546,12.5,25.9,0,NA
2024-05-02T01:10:00Z,02.05.24,01:10:00,OYA_1193 05-2024.xlsx,14.2,76.8,2.31,55.2,0.398,11.8,30.2,0,NA
2024-05-02T01:20:00Z,02.05.24,01:20:00,OYA_1193 05-2024.xlsx,14.2,78.3,2.53,65.7,0.442,12.7,33.6,0,NA
2024-05-02T01:30:00Z,02.05.24,01:30:00,OYA_1193 05-2024.xlsx,13.9,79.5,2.71,67.5,0.326,11.3,37,0,NA
2024-05-02T01:40:00Z,02.05.24,01:40:00,OYA_1193 05-2024.xlsx,13.7,80.7,2.44,65.4,0.372,10.6,40.1,0,NA
2024-05-02T01:50:00Z,02.05.24,01:50:00,OYA_1193 05-2024.xlsx,13.8,81.7,2.2,70.6,0.27,11.1,43.1,0,NA
2024-05-02T02:00:00Z,02.05.24,02:00:00,OYA_1193 05-2024.xlsx,13.9,82.1,1.92,74.4,0.384,10.8,46,0,NA
2024-05-02T02:10:00Z,02.05.24,02:10:00,OYA_1193 05-2024.xlsx,14.2,82.7,1.53,75.1,0.143,5.38,48,0,NA
2024-05-02T02:20:00Z,02.05.24,02:20:00,OYA_1193 05-2024.xlsx,14.7,81.1,1.93,84.1,0.316,9.75,50.2,0,NA
2024-05-02T02:30:00Z,02.05.24,02:30:00,OYA_1193 05-2024.xlsx,14.8,80.3,2.25,83.1,0.333,6.24,51.8,0,NA
2024-05-02T02:40:00Z,02.05.24,02:40:00,OYA_1193 05-2024.xlsx,14.8,79.8,1.92,95.1,0.217,9.21,52.9,0,NA
2024-05-02T02:50:00Z,02.05.24,02:50:00,OYA_1193 05-2024.xlsx,15,78.7,1.74,88.5,0.612,10,54,0,NA
2024-05-02T03:00:00Z,02.05.24,03:00:00,OYA_1193 05-2024.xlsx,14.7,78.2,1.79,69.4,0.26,10.9,55.4,0,NA
2024-05-02T03:10:00Z,02.05.24,03:10:00,OYA_1193 05-2024.xlsx,14.6,78.7,2.18,59.5,0.321,15.2,57.2,0,NA
2024-05-02T03:20:00Z,02.05.24,03:20:00,OYA_1193 05-2024.xlsx,14.7,77.9,2.35,62.3,0.447,9.96,58.3,0,NA
2024-05-02T03:30:00Z,02.05.24,03:30:00,OYA_1193 05-2024.xlsx,14.3,78.7,2.51,69.8,0.311,9.25,59,0,NA
2024-05-02T03:40:00Z,02.05.24,03:40:00,OYA_1193 05-2024.xlsx,14.4,79,2.55,75.5,0.269,8.29,59.8,0,NA
2024-05-02T03:50:00Z,02.05.24,03:50:00,OYA_1193 05-2024.xlsx,14.3,79.1,2.42,70.1,0.298,11.4,60.8,0,NA
2024-05-02T04:00:00Z,02.05.24,04:00:00,OYA_1193 05-2024.xlsx,14.5,79.8,2.14,79.6,0.24,8.84,62,0,NA
2024-05-02T04:10:00Z,02.05.24,04:10:00,OYA_1193 05-2024.xlsx,15,79.5,1.75,104,0.182,11.4,62.5,0,NA
2024-05-02T04:20:00Z,02.05.24,04:20:00,OYA_1193 05-2024.xlsx,15.4,76.7,0.665,22.6,0.298,49,62.7,0,NA
2024-05-02T04:30:00Z,02.05.24,04:30:00,OYA_1193 05-2024.xlsx,15.2,76.3,1.08,69.8,0.438,31,64,0,NA
2024-05-02T04:40:00Z,02.05.24,04:40:00,OYA_1193 05-2024.xlsx,15.7,74,1.7,61,0.187,9.58,65.2,0,NA
2024-05-02T04:50:00Z,02.05.24,04:50:00,OYA_1193 05-2024.xlsx,15.7,73.2,1.97,56.4,0.161,12.7,65.1,0,NA
2024-05-02T05:00:00Z,02.05.24,05:00:00,OYA_1193 05-2024.xlsx,15.6,72.6,1.77,62.6,0.161,7.49,63.9,0,NA
2024-05-02T05:10:00Z,02.05.24,05:10:00,OYA_1193 05-2024.xlsx,16.1,71.3,1.32,54.3,0.106,9.92,62.8,0,NA
2024-05-02T05:20:00Z,02.05.24,05:20:00,OYA_1193 05-2024.xlsx,16.1,68.8,0.848,40.5,0.391,14,61.6,0,NA
2024-05-02T05:30:00Z,02.05.24,05:30:00,OYA_1193 05-2024.xlsx,16.2,67.3,0.788,19.3,0.204,25.3,60.7,0,NA
2024-05-02T05:40:00Z,02.05.24,05:40:00,OYA_1193 05-2024.xlsx,16.1,64.2,1.33,360,0.217,10.7,60.2,0,NA
2024-05-02T05:50:00Z,02.05.24,05:50:00,OYA_1193 05-2024.xlsx,15.6,64.7,0.975,0.559,0.114,11.7,59.7,0,NA
2024-05-02T06:00:00Z,02.05.24,06:00:00,OYA_1193 05-2024.xlsx,15.5,65.9,0.774,25.6,0.299,11,59.8,0,NA
2024-05-02T06:10:00Z,02.05.24,06:10:00,OYA_1193 05-2024.xlsx,16,65.1,0.846,26.3,0.205,33.9,59.2,0,NA
2024-05-02T06:20:00Z,02.05.24,06:20:00,OYA_1193 05-2024.xlsx,16.2,65,0.472,4.32,0.156,49.8,58.9,0,NA
2024-05-02T06:30:00Z,02.05.24,06:30:00,OYA_1193 05-2024.xlsx,16.3,63.8,0.404,37.1,0.09,15.7,59.1,0,NA
2024-05-02T06:40:00Z,02.05.24,06:40:00,OYA_1193 05-2024.xlsx,16.3,64.1,0.432,30.5,0.103,38.3,60.2,0,NA
2024-05-02T06:50:00Z,02.05.24,06:50:00,OYA_1193 05-2024.xlsx,16.2,63.4,0.425,36.1,0.08,31,60.6,0,NA
2024-05-02T07:00:00Z,02.05.24,07:00:00,OYA_1193 05-2024.xlsx,16.1,64.1,1.03,59.9,0.445,22,62.1,0,NA
2024-05-02T07:10:00Z,02.05.24,07:10:00,OYA_1193 05-2024.xlsx,16.1,63.1,1.53,66.2,0.071,4.51,62.1,0,NA
2024-05-02T07:20:00Z,02.05.24,07:20:00,OYA_1193 05-2024.xlsx,16,63.7,1.44,67.6,0.206,7.67,61.2,0,NA
2024-05-02T07:30:00Z,02.05.24,07:30:00,OYA_1193 05-2024.xlsx,15.8,63.3,1.04,48.2,0.193,7.85,60,0,NA
2024-05-02T07:40:00Z,02.05.24,07:40:00,OYA_1193 05-2024.xlsx,15.4,65.3,1.08,49.6,0.142,7.33,61,0,NA
2024-05-02T07:50:00Z,02.05.24,07:50:00,OYA_1193 05-2024.xlsx,15.5,64.8,1.67,47.9,0.158,10.9,62.3,0,NA
2024-05-02T08:00:00Z,02.05.24,08:00:00,OYA_1193 05-2024.xlsx,14.9,65.8,1.62,54.9,0.178,17,61,0,NA
2024-05-02T08:10:00Z,02.05.24,08:10:00,OYA_1193 05-2024.xlsx,15.1,66.8,0.97,31,0.356,23.7,59.7,0,NA
2024-05-02T08:20:00Z,02.05.24,08:20:00,OYA_1193 05-2024.xlsx,15.3,66.1,0.853,355,0.185,20.8,58.7,0,NA
2024-05-02T08:30:00Z,02.05.24,08:30:00,OYA_1193 05-2024.xlsx,15.2,64.8,0.56,337,0.118,15.3,58,0,NA
2024-05-02T08:40:00Z,02.05.24,08:40:00,OYA_1193 05-2024.xlsx,14.9,65.6,0.346,310,0.016,0,58.4,0,NA
2024-05-02T08:50:00Z,02.05.24,08:50:00,OYA_1193 05-2024.xlsx,14.6,66.7,0.412,327,0.062,17.7,59.8,0,NA
2024-05-02T09:00:00Z,02.05.24,09:00:00,OYA_1193 05-2024.xlsx,14.6,67.6,0.394,316,0.103,32.1,62.3,0,NA
2024-05-02T09:10:00Z,02.05.24,09:10:00,OYA_1193 05-2024.xlsx,14.5,68.6,0.431,352,0.059,11,64.8,0,NA
2024-05-02T09:20:00Z,02.05.24,09:20:00,OYA_1193 05-2024.xlsx,14.5,69,0.424,332,0.094,42.7,66.8,0,NA
2024-05-02T09:30:00Z,02.05.24,09:30:00,OYA_1193 05-2024.xlsx,14.2,69.3,0.393,263,0.076,28.4,68.6,0,NA
2024-05-02T09:40:00Z,02.05.24,09:40:00,OYA_1193 05-2024.xlsx,13.9,70.2,0.358,276,0.032,0,69.6,0,NA
2024-05-02T09:50:00Z,02.05.24,09:50:00,OYA_1193 05-2024.xlsx,13.7,71.6,0.404,18.1,0.057,29.3,71.2,0,NA
2024-05-02T10:00:00Z,02.05.24,10:00:00,OYA_1193 05-2024.xlsx,13.9,73.2,0.366,348,0.04,0,72.6,0,NA
2024-05-02T10:10:00Z,02.05.24,10:10:00,OYA_1193 05-2024.xlsx,13.9,74.7,0.509,34.6,0.155,15.7,75.6,0,NA
2024-05-02T10:20:00Z,02.05.24,10:20:00,OYA_1193 05-2024.xlsx,14,74.7,0.847,356,0.269,19.6,77.8,0,NA
2024-05-02T10:30:00Z,02.05.24,10:30:00,OYA_1193 05-2024.xlsx,14,75.6,0.769,10,0.268,13.5,79.7,0,NA
2024-05-02T10:40:00Z,02.05.24,10:40:00,OYA_1193 05-2024.xlsx,14.3,74.7,1.05,13.7,0.184,8.5,81,0,NA
2024-05-02T10:50:00Z,02.05.24,10:50:00,OYA_1193 05-2024.xlsx,14.5,74,0.767,25,0.227,22.8,81.6,0,NA
2024-05-02T11:00:00Z,02.05.24,11:00:00,OYA_1193 05-2024.xlsx,14.6,73.2,0.602,14.6,0.258,20.9,81.6,0,NA
2024-05-02T11:10:00Z,02.05.24,11:10:00,OYA_1193 05-2024.xlsx,14.6,72.6,1.18,5.56,0.141,6.96,83,0,NA
2024-05-02T11:20:00Z,02.05.24,11:20:00,OYA_1193 05-2024.xlsx,14.6,72.5,1.25,9.21,0.142,8.58,84.1,0,NA
2024-05-02T11:30:00Z,02.05.24,11:30:00,OYA_1193 05-2024.xlsx,14.9,71.9,1.29,41.5,0.228,24.3,84.4,0,NA
2024-05-02T11:40:00Z,02.05.24,11:40:00,OYA_1193 05-2024.xlsx,15.3,70.8,2.33,69.8,0.265,5.37,83.5,0,NA
2024-05-02T11:50:00Z,02.05.24,11:50:00,OYA_1193 05-2024.xlsx,15.7,69.5,2.37,85.9,0.23,8.02,80,0,NA
2024-05-02T12:00:00Z,02.05.24,12:00:00,OYA_1193 05-2024.xlsx,15.9,68.3,3.05,93.1,0.226,5.19,74.1,0,NA
2024-05-02T12:10:00Z,02.05.24,12:10:00,OYA_1193 05-2024.xlsx,16.1,67.5,2.73,97.5,0.209,6.06,66.7,0,NA
2024-05-02T12:20:00Z,02.05.24,12:20:00,OYA_1193 05-2024.xlsx,16.7,66.4,2.22,107,0.401,8.37,58.8,0,NA
2024-05-02T12:30:00Z,02.05.24,12:30:00,OYA_1193 05-2024.xlsx,18.1,62.8,0.707,43.1,0.238,68.6,51.2,0,NA
2024-05-02T12:40:00Z,02.05.24,12:40:00,OYA_1193 05-2024.xlsx,19.1,57.9,1.2,98.2,0.298,25.6,43.9,0,NA
2024-05-02T12:50:00Z,02.05.24,12:50:00,OYA_1193 05-2024.xlsx,19.5,54.7,1.23,113,0.209,14.1,32.1,0,NA
2024-05-02T13:00:00Z,02.05.24,13:00:00,OYA_1193 05-2024.xlsx,19.9,52.6,1.5,120,0.389,15.3,21.1,0,NA
2024-05-02T13:10:00Z,02.05.24,13:10:00,OYA_1193 05-2024.xlsx,20.3,50.7,1.43,135,0.471,22.8,12,0,NA
2024-05-02T13:20:00Z,02.05.24,13:20:00,OYA_1193 05-2024.xlsx,20.8,49.5,1.14,156,0.407,41.6,6.5,0,NA
2024-05-02T13:30:00Z,02.05.24,13:30:00,OYA_1193 05-2024.xlsx,20.9,48,2.36,217,0.502,13.2,2.74,0,NA
2024-05-02T13:40:00Z,02.05.24,13:40:00,OYA_1193 05-2024.xlsx,19.2,52.5,2.58,205,0.683,14.8,1.66,0,NA
2024-05-02T13:50:00Z,02.05.24,13:50:00,OYA_1193 05-2024.xlsx,17.8,61.1,1.36,211,0.374,20,1.68,0,NA
2024-05-02T14:00:00Z,02.05.24,14:00:00,OYA_1193 05-2024.xlsx,18.1,63.7,1.41,217,0.291,18.1,1.42,0,NA
2024-05-02T14:10:00Z,02.05.24,14:10:00,OYA_1193 05-2024.xlsx,18.6,63.8,1.3,229,0.41,23.8,0.987,0,NA
2024-05-02T14:20:00Z,02.05.24,14:20:00,OYA_1193 05-2024.xlsx,19,62.5,1.53,224,0.447,23.4,0.606,0,NA
2024-05-02T14:30:00Z,02.05.24,14:30:00,OYA_1193 05-2024.xlsx,19.4,61,1.8,223,0.453,18.5,0.348,0,NA
2024-05-02T14:40:00Z,02.05.24,14:40:00,OYA_1193 05-2024.xlsx,19.6,59.3,2.29,226,0.52,20,0.208,0,NA
2024-05-02T14:50:00Z,02.05.24,14:50:00,OYA_1193 05-2024.xlsx,19.8,58.9,2.07,222,0.442,18.8,0.161,0,NA
2024-05-02T15:00:00Z,02.05.24,15:00:00,OYA_1193 05-2024.xlsx,20.2,57.6,2.36,222,0.496,17.9,0.113,0,NA
2024-05-02T15:10:00Z,02.05.24,15:10:00,OYA_1193 05-2024.xlsx,20.2,56.7,2.53,227,0.525,16.2,0.098,0,NA
2024-05-02T15:20:00Z,02.05.24,15:20:00,OYA_1193 05-2024.xlsx,19.8,57.7,2.83,225,0.563,17.4,0.111,0,NA
2024-05-02T15:30:00Z,02.05.24,15:30:00,OYA_1193 05-2024.xlsx,19.3,59.7,2.75,225,0.699,17.3,0.16,0,NA
2024-05-02T15:40:00Z,02.05.24,15:40:00,OYA_1193 05-2024.xlsx,18.7,61.5,2.91,228,0.698,20.2,0.219,0,NA
2024-05-02T15:50:00Z,02.05.24,15:50:00,OYA_1193 05-2024.xlsx,18.3,64,2.63,222,0.547,18.7,0.273,0,NA
2024-05-02T16:00:00Z,02.05.24,16:00:00,OYA_1193 05-2024.xlsx,18.6,64.5,2.65,219,0.703,23.2,0.279,0,NA
2024-05-02T16:10:00Z,02.05.24,16:10:00,OYA_1193 05-2024.xlsx,18.7,64.6,3.2,216,0.526,21.3,0.276,0,NA
2024-05-02T16:20:00Z,02.05.24,16:20:00,OYA_1193 05-2024.xlsx,18.8,64.4,3.22,224,0.691,15.7,0.28,0,NA
2024-05-02T16:30:00Z,02.05.24,16:30:00,OYA_1193 05-2024.xlsx,18.8,64.5,3.28,220,0.556,18.6,0.28,0,NA
2024-05-02T16:40:00Z,02.05.24,16:40:00,OYA_1193 05-2024.xlsx,18.8,64.3,3.07,211,0.567,18.3,0.28,0,NA
2024-05-02T16:50:00Z,02.05.24,16:50:00,OYA_1193 05-2024.xlsx,18.8,64.3,3.13,217,0.584,18.3,0.28,0,NA
2024-05-02T17:00:00Z,02.05.24,17:00:00,OYA_1193 05-2024.xlsx,19.1,64,3,217,0.558,17.6,0.27,0,NA
2024-05-02T17:10:00Z,02.05.24,17:10:00,OYA_1193 05-2024.xlsx,19.3,62.6,2.8,217,0.732,18.1,0.246,0,NA
2024-05-02T17:20:00Z,02.05.24,17:20:00,OYA_1193 05-2024.xlsx,19.4,62.8,2.95,227,0.703,19.4,0.228,0,NA
2024-05-02T17:30:00Z,02.05.24,17:30:00,OYA_1193 05-2024.xlsx,19.5,60.8,3.55,223,0.781,18.1,0.205,0,NA
2024-05-02T17:40:00Z,02.05.24,17:40:00,OYA_1193 05-2024.xlsx,19.1,62.4,2.82,213,0.563,19.4,0.221,0,NA
2024-05-02T17:50:00Z,02.05.24,17:50:00,OYA_1193 05-2024.xlsx,19.5,61.9,2.96,228,0.743,20.5,0.212,0,NA
2024-05-02T18:00:00Z,02.05.24,18:00:00,OYA_1193 05-2024.xlsx,19.9,59.9,3.67,225,0.73,24.6,0.192,0,NA
2024-05-02T18:10:00Z,02.05.24,18:10:00,OYA_1193 05-2024.xlsx,19.1,61.5,3.61,240,0.693,16.8,0.232,0,NA
2024-05-02T18:20:00Z,02.05.24,18:20:00,OYA_1193 05-2024.xlsx,18.6,63,3.55,240,0.591,16.1,0.296,0,NA
2024-05-02T18:30:00Z,02.05.24,18:30:00,OYA_1193 05-2024.xlsx,18.4,64.1,3.48,240,0.592,17.1,0.349,0,NA
2024-05-02T18:40:00Z,02.05.24,18:40:00,OYA_1193 05-2024.xlsx,18.3,65,3.54,223,0.681,23.6,0.39,0,NA
2024-05-02T18:50:00Z,02.05.24,18:50:00,OYA_1193 05-2024.xlsx,18.6,65.2,2.84,222,0.702,18.2,0.392,0,NA
2024-05-02T19:00:00Z,02.05.24,19:00:00,OYA_1193 05-2024.xlsx,19.1,63.3,2.88,225,0.706,19.2,0.336,0,NA
2024-05-02T19:10:00Z,02.05.24,19:10:00,OYA_1193 05-2024.xlsx,18.8,62.3,3.38,234,0.544,14.4,0.302,0,NA
2024-05-02T19:20:00Z,02.05.24,19:20:00,OYA_1193 05-2024.xlsx,18.1,64.9,3.44,229,0.615,19.6,0.346,0,NA
2024-05-02T19:30:00Z,02.05.24,19:30:00,OYA_1193 05-2024.xlsx,18.3,65.6,2.74,227,0.615,21.1,0.379,0,NA
2024-05-02T19:40:00Z,02.05.24,19:40:00,OYA_1193 05-2024.xlsx,18.7,64.8,2.83,227,0.595,19.3,0.35,0,NA
2024-05-02T19:50:00Z,02.05.24,19:50:00,OYA_1193 05-2024.xlsx,18.8,63.8,2.95,237,0.515,15.3,0.313,0,NA
2024-05-02T20:00:00Z,02.05.24,20:00:00,OYA_1193 05-2024.xlsx,18.7,64.1,2.72,240,0.499,19.5,0.315,0,NA
2024-05-02T20:10:00Z,02.05.24,20:10:00,OYA_1193 05-2024.xlsx,18.8,63.8,2.27,238,0.501,18.4,0.31,0,NA
2024-05-02T20:20:00Z,02.05.24,20:20:00,OYA_1193 05-2024.xlsx,19,63.9,2.39,239,0.602,19.2,0.286,0,NA
2024-05-02T20:30:00Z,02.05.24,20:30:00,OYA_1193 05-2024.xlsx,19,63.3,2.6,244,0.476,14.8,0.285,0,NA
2024-05-02T20:40:00Z,02.05.24,20:40:00,OYA_1193 05-2024.xlsx,18.5,64,2.83,234,0.479,14.4,0.331,0,NA
2024-05-02T20:50:00Z,02.05.24,20:50:00,OYA_1193 05-2024.xlsx,17.9,66,2.38,239,0.426,16.8,0.416,0,NA
2024-05-02T21:00:00Z,02.05.24,21:00:00,OYA_1193 05-2024.xlsx,17.6,67.4,2.22,241,0.521,17.9,0.495,0,NA
2024-05-02T21:10:00Z,02.05.24,21:10:00,OYA_1193 05-2024.xlsx,17.4,68.5,2.27,236,0.49,14.4,0.57,0,NA
2024-05-02T21:20:00Z,02.05.24,21:20:00,OYA_1193 05-2024.xlsx,16.8,70.2,1.7,238,0.611,18.9,0.699,0,NA
2024-05-02T21:30:00Z,02.05.24,21:30:00,OYA_1193 05-2024.xlsx,17.1,71.1,1.6,233,0.575,17.8,0.805,0,NA
2024-05-02T21:40:00Z,02.05.24,21:40:00,OYA_1193 05-2024.xlsx,16.4,71.1,2.44,221,0.405,13.3,1,0,NA
2024-05-02T21:50:00Z,02.05.24,21:50:00,OYA_1193 05-2024.xlsx,14.9,73.8,2.08,235,0.361,11.6,1.74,0,NA
2024-05-02T22:00:00Z,02.05.24,22:00:00,OYA_1193 05-2024.xlsx,13.8,77.6,1.49,231,0.376,13.5,3.2,0,NA
2024-05-02T22:10:00Z,02.05.24,22:10:00,OYA_1193 05-2024.xlsx,13.3,80.2,1.78,228,0.312,16.1,5.09,0,NA
2024-05-02T22:20:00Z,02.05.24,22:20:00,OYA_1193 05-2024.xlsx,13,82.1,1.78,224,0.319,15.9,7.72,0,NA
2024-05-02T22:30:00Z,02.05.24,22:30:00,OYA_1193 05-2024.xlsx,12.7,83.9,1.81,223,0.387,14.1,11.3,0,NA
2024-05-02T22:40:00Z,02.05.24,22:40:00,OYA_1193 05-2024.xlsx,12.4,85.2,1.75,217,0.489,16.3,16.6,0,NA
2024-05-02T22:50:00Z,02.05.24,22:50:00,OYA_1193 05-2024.xlsx,12.1,86.6,0.632,251,0.192,40.4,22.1,44,NA
2024-05-02T23:00:00Z,02.05.24,23:00:00,OYA_1193 05-2024.xlsx,12.1,87.5,0.685,230,0.257,18.5,31.1,38,NA
2024-05-02T23:10:00Z,02.05.24,23:10:00,OYA_1193 05-2024.xlsx,12.2,88.6,1.12,251,0.232,12.2,40.3,84,NA
2024-05-02T23:20:00Z,02.05.24,23:20:00,OYA_1193 05-2024.xlsx,12.2,88.9,0.46,298,0.132,39.6,46.9,50,NA
2024-05-02T23:30:00Z,02.05.24,23:30:00,OYA_1193 05-2024.xlsx,12.1,89.3,0.448,27.8,0.133,49.4,52.2,20,NA
2024-05-02T23:40:00Z,02.05.24,23:40:00,OYA_1193 05-2024.xlsx,12.2,90.5,0.914,57.2,0.267,23.2,55.5,10,NA
2024-05-02T23:50:00Z,02.05.24,23:50:00,OYA_1193 05-2024.xlsx,12.6,90.2,1.29,47.6,0.914,18.8,58.4,4,NA
2024-05-03T00:00:00Z,03.05.24,00:00:00,OYA_1193 05-2024.xlsx,12.7,89.9,3,41.1,0.607,8.11,63.2,2,NA
2024-05-03T00:10:00Z,03.05.24,00:10:00,OYA_1193 05-2024.xlsx,12.3,90.2,2.87,42.9,0.891,16.6,66.9,0,NA
2024-05-03T00:20:00Z,03.05.24,00:20:00,OYA_1193 05-2024.xlsx,12,90.7,1.66,268,0.494,20.7,71.7,2,NA
2024-05-03T00:30:00Z,03.05.24,00:30:00,OYA_1193 05-2024.xlsx,12.1,90.9,1.93,273,0.284,13.5,76.1,58,NA
2024-05-03T00:40:00Z,03.05.24,00:40:00,OYA_1193 05-2024.xlsx,12.1,91.4,1.13,347,0.411,50.8,78.8,92,NA
2024-05-03T00:50:00Z,03.05.24,00:50:00,OYA_1193 05-2024.xlsx,12.2,91.9,2.03,36.9,0.65,16.3,80.6,42,NA
2024-05-03T01:00:00Z,03.05.24,01:00:00,OYA_1193 05-2024.xlsx,12.3,91.8,4.03,38,0.784,10.3,81.7,60,NA
2024-05-03T01:10:00Z,03.05.24,01:10:00,OYA_1193 05-2024.xlsx,12.2,91.7,4.05,30.6,0.614,10.6,82.7,120,NA
2024-05-03T01:20:00Z,03.05.24,01:20:00,OYA_1193 05-2024.xlsx,12,91.9,3.41,19.1,0.724,12.5,83.6,122,NA
2024-05-03T01:30:00Z,03.05.24,01:30:00,OYA_1193 05-2024.xlsx,11.9,92.1,2.47,4.67,0.539,11,84.4,96,NA
2024-05-03T01:40:00Z,03.05.24,01:40:00,OYA_1193 05-2024.xlsx,11.8,92.5,1.93,16.3,0.41,13.7,85.1,80,NA
2024-05-03T01:50:00Z,03.05.24,01:50:00,OYA_1193 05-2024.xlsx,11.7,92.6,2.26,20,0.393,12.7,85.8,92,NA
2024-05-03T02:00:00Z,03.05.24,02:00:00,OYA_1193 05-2024.xlsx,11.7,92.9,1.48,352,0.365,19.4,86.6,62,NA
2024-05-03T02:10:00Z,03.05.24,02:10:00,OYA_1193 05-2024.xlsx,11.6,93.2,1.53,349,0.379,12.4,87.2,34,NA
2024-05-03T02:20:00Z,03.05.24,02:20:00,OYA_1193 05-2024.xlsx,11.7,93.3,1.65,349,0.312,11,87.9,36,NA
2024-05-03T02:30:00Z,03.05.24,02:30:00,OYA_1193 05-2024.xlsx,11.6,93.4,1.79,12.4,0.43,12.4,88.3,48,NA
2024-05-03T02:40:00Z,03.05.24,02:40:00,OYA_1193 05-2024.xlsx,11.6,93.6,3.35,20.7,1.32,13.2,88.6,76,NA
2024-05-03T02:50:00Z,03.05.24,02:50:00,OYA_1193 05-2024.xlsx,11.5,93.8,3.35,16.8,1.18,13.6,88.8,138,NA
2024-05-03T03:00:00Z,03.05.24,03:00:00,OYA_1193 05-2024.xlsx,11.5,94.1,2.52,5.02,0.644,13.8,89.6,86,NA
2024-05-03T03:10:00Z,03.05.24,03:10:00,OYA_1193 05-2024.xlsx,11.6,94.4,1.86,357,0.443,14.4,90.2,76,NA
2024-05-03T03:20:00Z,03.05.24,03:20:00,OYA_1193 05-2024.xlsx,11.6,94.2,1.98,0.876,0.333,11.4,90.6,76,NA
2024-05-03T03:30:00Z,03.05.24,03:30:00,OYA_1193 05-2024.xlsx,11.6,94.4,2.27,7.92,0.451,10.5,90.9,108,NA
2024-05-03T03:40:00Z,03.05.24,03:40:00,OYA_1193 05-2024.xlsx,11.5,94.6,1.78,2.71,0.483,11.2,91.2,94,NA
2024-05-03T03:50:00Z,03.05.24,03:50:00,OYA_1193 05-2024.xlsx,11.5,94.8,1.72,13.9,0.42,12.6,91.5,76,NA
2024-05-03T04:00:00Z,03.05.24,04:00:00,OYA_1193 05-2024.xlsx,11.4,94.8,0.471,314,0.117,51.9,91.8,42,NA
2024-05-03T04:10:00Z,03.05.24,04:10:00,OYA_1193 05-2024.xlsx,11.5,95,0.465,235,0.174,55.9,92.1,18,NA
2024-05-03T04:20:00Z,03.05.24,04:20:00,OYA_1193 05-2024.xlsx,11.5,95,0.652,321,0.368,71.1,92.4,14,NA
2024-05-03T04:30:00Z,03.05.24,04:30:00,OYA_1193 05-2024.xlsx,11.6,94.9,1.83,9.81,0.607,16.4,92.8,28,NA
2024-05-03T04:40:00Z,03.05.24,04:40:00,OYA_1193 05-2024.xlsx,11.4,95,2.34,19.5,0.5,12.2,93,102,NA
2024-05-03T04:50:00Z,03.05.24,04:50:00,OYA_1193 05-2024.xlsx,11.4,95.2,2.14,22.1,0.553,16.1,93.2,138,NA
2024-05-03T05:00:00Z,03.05.24,05:00:00,OYA_1193 05-2024.xlsx,11.3,95.3,2.37,8.39,0.459,12,93.4,140,NA
2024-05-03T05:10:00Z,03.05.24,05:10:00,OYA_1193 05-2024.xlsx,11.3,95.5,2.22,356,0.714,13.5,93.6,118,NA
2024-05-03T05:20:00Z,03.05.24,05:20:00,OYA_1193 05-2024.xlsx,11.3,95.6,3.05,13.1,0.763,10.7,93.9,194,NA
2024-05-03T05:30:00Z,03.05.24,05:30:00,OYA_1193 05-2024.xlsx,11.4,95.7,4.11,22.8,0.708,11.5,94.1,296,NA
2024-05-03T05:40:00Z,03.05.24,05:40:00,OYA_1193 05-2024.xlsx,11.4,95.8,5.04,29.4,0.961,10.6,94.3,312,NA
2024-05-03T05:50:00Z,03.05.24,05:50:00,OYA_1193 05-2024.xlsx,11.5,95.8,5.44,26.9,0.884,10.1,94.5,298,NA
2024-05-03T06:00:00Z,03.05.24,06:00:00,OYA_1193 05-2024.xlsx,11.6,95.9,5.59,25.5,0.843,10.4,94.8,308,NA
2024-05-03T06:10:00Z,03.05.24,06:10:00,OYA_1193 05-2024.xlsx,11.6,95.9,4.88,28.3,0.763,10.5,94.9,274,NA
2024-05-03T06:20:00Z,03.05.24,06:20:00,OYA_1193 05-2024.xlsx,11.6,96,4.31,27,0.756,11.6,95.1,252,NA
2024-05-03T06:30:00Z,03.05.24,06:30:00,OYA_1193 05-2024.xlsx,11.7,96,3.44,30.5,0.701,11.9,95.3,206,NA
2024-05-03T06:40:00Z,03.05.24,06:40:00,OYA_1193 05-2024.xlsx,11.7,96.1,3.03,15.5,0.603,12.1,95.4,184,NA
2024-05-03T06:50:00Z,03.05.24,06:50:00,OYA_1193 05-2024.xlsx,11.8,96.2,3.09,20.6,0.582,10.1,95.6,192,NA
2024-05-03T07:00:00Z,03.05.24,07:00:00,OYA_1193 05-2024.xlsx,11.8,96.1,2.79,4.9,0.554,12.1,95.7,148,NA
