datetime,date,time,luft_temperatur_c,luft_feuchte_percent,luft_druck_h_pa,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,strahlung_global_w_m2,boden_temperatur_50cm_c,niederschlag_ja_nein_ja_nein,umwelt_blatt_feuchte_percent,strahlung_sichtweite_m,boden_feuchte_10cm_percent,boden_temperatur_10cm_c,boden_feuchte_20cm_percent,boden_temperatur_20cm_c,archivo_origen,stromversorgung_spannung_batterie_v,niederschlag_nebelwasser_mm,niederschlag_tauwasser_mm,oberflaeche_temperatur_c,niederschlag_nebelwasser_ml,niederschlag_tauwasser_ml
2024-12-21T19:00:00Z,21.12.24,19:00:00,21.9,51.6,878,6.26,235,0.668,11.81,1016,24.8,0,0.163,4000,1.29,39.1,0.069,36.4,OYA_1211 12_2024.xlsx,NA,NA,NA,29.15,0,0
2024-12-21T19:10:00Z,21.12.24,19:10:00,21.6,52.5,878,6.82,239,0.687,9.07,998,24.8,0,0.181,4000,1.3,39.3,0.069,36.5,OYA_1211 12_2024.xlsx,NA,NA,NA,28.55,0,0
2024-12-21T19:20:00Z,21.12.24,19:20:00,21.2,53.9,878,6.12,233.5,0.8654999999999999,13.5,972,24.8,0,0.209,4000,1.31,39.5,0.069,36.5,OYA_1211 12_2024.xlsx,NA,NA,NA,28.45,0,0
2024-12-21T19:30:00Z,21.12.24,19:30:00,21.2,54.4,878,6.46,238,0.674,10.49,944,24.8,0,0.23,4000,1.31,39.8,0.069,36.6,OYA_1211 12_2024.xlsx,NA,NA,NA,28.049999999999997,0,0
2024-12-21T19:40:00Z,21.12.24,19:40:00,21,54.6,878,6.51,239.5,0.6285000000000001,8.33,912,24.8,0,0.247,3955,1.32,40,0.07,36.6,OYA_1211 12_2024.xlsx,NA,NA,NA,27.55,0,0
2024-12-21T19:50:00Z,21.12.24,19:50:00,21.1,53.7,878,6.2,237,0.628,9.945,880,24.8,0,0.264,3970,1.32,40.2,0.071,36.6,OYA_1211 12_2024.xlsx,NA,NA,NA,27.5,0,0
2024-12-21T20:00:00Z,21.12.24,20:00:00,20.9,55.1,878,6.59,238,0.6525000000000001,10.84,846,24.8,0,0.279,3545,1.33,40.4,0.071,36.7,OYA_1211 12_2024.xlsx,NA,NA,NA,27.25,0,0
2024-12-21T20:10:00Z,21.12.24,20:10:00,20.8,55.7,878,5.635,238.5,0.6034999999999999,10.91,810,24.8,0,0.306,3815,1.33,40.6,0.074,36.8,OYA_1211 12_2024.xlsx,NA,NA,NA,27.4,0,0
2024-12-21T20:20:00Z,21.12.24,20:20:00,21,54.4,878,5.875,233.5,0.638,9.25,781,24.8,0,0.311,4000,1.34,40.8,0.077,36.8,OYA_1211 12_2024.xlsx,NA,NA,NA,27.1,0,0
2024-12-21T20:30:00Z,21.12.24,20:30:00,20.9,54.3,878,5.455,234,0.7130000000000001,10.77,739,24.8,0,0.318,4000,1.34,41,0.076,36.9,OYA_1211 12_2024.xlsx,NA,NA,NA,27.4,0,0
2024-12-21T20:40:00Z,21.12.24,20:40:00,21.1,54.8,878,6.015000000000001,232.5,0.5720000000000001,9.33,691,24.8,0,0.319,3905,1.35,41.2,0.078,36.9,OYA_1211 12_2024.xlsx,NA,NA,NA,26.799999999999997,0,0
2024-12-21T20:50:00Z,21.12.24,20:50:00,20.6,56.1,878,6.300000000000001,237,0.6005,8.99,646,24.7,0,0.344,3955,1.35,41.3,0.08,37,OYA_1211 12_2024.xlsx,NA,NA,NA,25.9,0,0
2024-12-21T21:00:00Z,21.12.24,21:00:00,20.6,55.9,878,6.245,233.5,0.589,8.97,603,24.7,0,0.385,3990,1.35,41.5,0.081,37.1,OYA_1211 12_2024.xlsx,NA,NA,NA,25.55,0,0
2024-12-21T21:10:00Z,21.12.24,21:10:00,20.2,57.2,878,6.72,237.5,0.603,9.295,542,24.7,0,0.422,3555,1.36,41.7,0.084,37.1,OYA_1211 12_2024.xlsx,NA,NA,NA,24.799999999999997,0,0
2024-12-21T21:20:00Z,21.12.24,21:20:00,20,58.1,878,6.58,232.5,0.577,9.325,523,24.7,0,0.476,3505,1.36,41.9,0.084,37.2,OYA_1211 12_2024.xlsx,NA,NA,NA,24.700000000000003,0,0
2024-12-21T21:30:00Z,21.12.24,21:30:00,20.4,56.4,878,6.585,240.5,0.7144999999999999,8.965,470,24.7,0,0.5,4000,1.37,42,0.087,37.3,OYA_1211 12_2024.xlsx,NA,NA,NA,24.6,0,0
2024-12-21T21:40:00Z,21.12.24,21:40:00,20,57.3,878,6.775,242.5,0.612,8.26,412,24.7,1,0.521,3970,1.37,42.1,0.087,37.4,OYA_1211 12_2024.xlsx,NA,NA,NA,23.7,0,0
2024-12-21T21:50:00Z,21.12.24,21:50:00,19.3,60.3,878,5.895,236,0.5335,7.42,361,24.7,1,0.581,4455,1.38,42.3,0.09,37.5,OYA_1211 12_2024.xlsx,NA,NA,NA,22.85,0,0
2024-12-21T22:00:00Z,21.12.24,22:00:00,19.2,59.5,878,5.685,233,0.5255,8.305,312,24.7,1,0.64,4370,1.38,42.4,0.092,37.5,OYA_1211 12_2024.xlsx,NA,NA,NA,22.700000000000003,0,0
2024-12-21T22:10:00Z,21.12.24,22:10:00,20,50,878,5.46,237,0.574,9.165,264,24.7,1,0.646,4850,1.38,42.5,0.097,37.6,OYA_1211 12_2024.xlsx,NA,NA,NA,23.299999999999997,0,0
2024-12-21T22:20:00Z,21.12.24,22:20:00,20.5,41.2,878,5.91,238,0.46649999999999997,8.795,218,24.7,0,0.576,4400,1.38,42.6,0.096,37.6,OYA_1211 12_2024.xlsx,NA,NA,NA,23,0,0
2024-12-21T22:30:00Z,21.12.24,22:30:00,20.4,45,878,5.585,240,0.5065,7.459999999999999,177,24.7,1,0.482,4000,1.39,42.7,0.094,37.6,OYA_1211 12_2024.xlsx,NA,NA,NA,22.65,0,0
2024-12-21T22:40:00Z,21.12.24,22:40:00,20,49.8,878,5.35,234,0.4835,9.475,136,24.7,1,0.486,4000,1.39,42.7,0.097,37.6,OYA_1211 12_2024.xlsx,NA,NA,NA,21.85,0,0
2024-12-21T22:50:00Z,21.12.24,22:50:00,19.7,50.5,878,4.835,234,0.6319999999999999,8.155000000000001,102,24.7,1,0.521,4000,1.39,42.8,0.098,37.7,OYA_1211 12_2024.xlsx,NA,NA,NA,21.1,0,0
2024-12-21T23:00:00Z,21.12.24,23:00:00,19.7,42,878,4.779999999999999,237,0.473,7.265000000000001,73.3,24.7,1,0.532,4000,1.39,42.9,0.1,37.7,OYA_1211 12_2024.xlsx,NA,NA,NA,20.65,0,0
2024-12-21T23:10:00Z,21.12.24,23:10:00,19.9,37.8,879,4.395,244.5,0.498,7.67,46.8,24.7,0,0.541,4000,1.39,42.9,0.102,37.8,OYA_1211 12_2024.xlsx,NA,NA,NA,20.5,0,0
2024-12-21T23:20:00Z,21.12.24,23:20:00,19.8,37.3,879,4.1,243.5,0.41600000000000004,8.495000000000001,17.8,24.7,0,0.553,4000,1.39,42.9,0.104,37.9,OYA_1211 12_2024.xlsx,NA,NA,NA,19.8,0,0
2024-12-21T23:30:00Z,21.12.24,23:30:00,19.2,39.3,879,4.52,241.5,0.4055,6.1,0.379,24.7,0,0.587,4000,1.39,43,0.105,37.9,OYA_1211 12_2024.xlsx,NA,NA,NA,18.9,0,0
2024-12-21T23:40:00Z,21.12.24,23:40:00,18.8,38.8,879,4.8,242.5,0.3665,5.955,-4.06,24.7,0,0.64,4000,1.39,43,0.105,38,OYA_1211 12_2024.xlsx,NA,NA,NA,18.5,0,0
2024-12-21T23:50:00Z,21.12.24,23:50:00,18.6,38.4,879,3.73,234,0.542,7.525,-5.51,24.7,0,0.688,4000,1.39,43,0.107,38,OYA_1211 12_2024.xlsx,NA,NA,NA,18.15,0,0
2024-12-22T00:00:00Z,22.12.24,00:00:00,18.3,41.3,880,2.5300000000000002,226.5,0.389,8,-6.11,24.7,0,0.735,4000,1.39,43,0.109,38.1,OYA_1211 12_2024.xlsx,NA,NA,NA,17.65,0,0
2024-12-22T00:10:00Z,22.12.24,00:10:00,17.9,41.5,880,2.4349999999999996,223.5,0.26949999999999996,6.74,-6.05,24.7,0,0.781,4000,1.39,43,0.109,38.1,OYA_1211 12_2024.xlsx,NA,NA,NA,17.15,0,0
2024-12-22T00:20:00Z,22.12.24,00:20:00,17.7,41.1,880,1.9500000000000002,218,0.309,9.5,-6.05,24.7,0,0.822,4000,1.39,42.9,0.112,38.2,OYA_1211 12_2024.xlsx,NA,NA,NA,16.75,0,0
2024-12-22T00:30:00Z,22.12.24,00:30:00,17.4,40.6,880,1.65,227,0.3235,9.06,-6.09,24.7,0,0.861,4000,1.39,42.9,0.116,38.3,OYA_1211 12_2024.xlsx,NA,NA,NA,16.200000000000003,0,0
2024-12-22T00:40:00Z,22.12.24,00:40:00,17.2,40.7,880,1.395,230,0.2915,7,-6.06,24.7,0,0.897,4000,1.39,42.8,0.114,38.3,OYA_1211 12_2024.xlsx,NA,NA,NA,15.65,0,0
2024-12-22T00:50:00Z,22.12.24,00:50:00,17.2,40,880,1.9449999999999998,238,0.14650000000000002,6.84,-5.71,24.7,0,0.937,4000,1.39,42.8,0.117,38.4,OYA_1211 12_2024.xlsx,NA,NA,NA,15.6,0,0
2024-12-22T01:00:00Z,22.12.24,01:00:00,17.3,39.3,880,1.905,233.5,0.243,6.824999999999999,-5.84,24.7,0,0.959,4000,1.39,42.7,0.118,38.4,OYA_1211 12_2024.xlsx,NA,NA,NA,15.600000000000001,0,0
2024-12-22T01:10:00Z,22.12.24,01:10:00,17.2,39.1,880,1.255,264.5,0.166,15.9,-6.19,24.7,0,0.973,4000,1.38,42.6,0.123,38.5,OYA_1211 12_2024.xlsx,NA,NA,NA,15.35,0,0
2024-12-22T01:20:00Z,22.12.24,01:20:00,17.1,39,880,0.6975,259.5,0.224,18.2,-6.25,24.7,0,0.986,4000,1.38,42.5,0.122,38.5,OYA_1211 12_2024.xlsx,NA,NA,NA,14.8,0,0
2024-12-22T01:30:00Z,22.12.24,01:30:00,17.3,38,880,0.7585,283.5,0.2185,39.8,-5.93,24.7,0,1,4000,1.38,42.5,0.122,38.5,OYA_1211 12_2024.xlsx,NA,NA,NA,14.5,0,0
2024-12-22T01:40:00Z,22.12.24,01:40:00,17.3,37.6,881,0.842,64.2,0.4245,29.849999999999998,-5.92,24.7,0,1.02,4000,1.38,42.4,0.122,38.6,OYA_1211 12_2024.xlsx,NA,NA,NA,14.45,0,0
2024-12-22T01:50:00Z,22.12.24,01:50:00,17.4,37,881,0.654,85,0.28400000000000003,34,-5.7,24.7,0,1.03,4000,1.37,42.3,0.123,38.6,OYA_1211 12_2024.xlsx,NA,NA,NA,14.149999999999999,0,0
2024-12-22T02:00:00Z,22.12.24,02:00:00,17.5,37.3,881,1.22,58.8,0.33799999999999997,10.2,-5.64,24.7,0,1.05,4000,1.37,42.2,0.127,38.6,OYA_1211 12_2024.xlsx,NA,NA,NA,14.3,0,0
2024-12-22T02:10:00Z,22.12.24,02:10:00,17.4,37.5,881,1.85,54.95,0.20500000000000002,9.96,-5.65,24.7,0,1.08,4000,1.37,42.1,0.126,38.7,OYA_1211 12_2024.xlsx,NA,NA,NA,14.7,0,0
2024-12-22T02:20:00Z,22.12.24,02:20:00,17,38.4,881,1.95,52.15,0.331,11.934999999999999,-6.1,24.7,0,1.11,4000,1.37,42,0.128,38.7,OYA_1211 12_2024.xlsx,NA,NA,NA,14.8,0,0
2024-12-22T02:30:00Z,22.12.24,02:30:00,16.9,39.6,881,2.145,35.55,0.2735,12.235,-5.99,24.7,0,1.14,4000,1.36,41.8,0.128,38.7,OYA_1211 12_2024.xlsx,NA,NA,NA,14.65,0,0
2024-12-22T02:40:00Z,22.12.24,02:40:00,17,40.1,881,2.005,36.900000000000006,0.1845,12.079999999999998,-5.87,24.7,0,1.17,4000,1.36,41.7,0.125,38.8,OYA_1211 12_2024.xlsx,NA,NA,NA,14.7,0,0
2024-12-22T02:50:00Z,22.12.24,02:50:00,17.1,40.7,881,1.49,50.9,0.1345,14.3,-5.91,24.7,0,1.19,4000,1.36,41.6,0.127,38.8,OYA_1211 12_2024.xlsx,NA,NA,NA,14.65,0,0
2024-12-22T03:00:00Z,22.12.24,03:00:00,17.2,40,881,1.59,54.150000000000006,0.134,7.51,-5.66,24.7,0,1.22,4000,1.35,41.5,0.129,38.8,OYA_1211 12_2024.xlsx,NA,NA,NA,14.55,0,0
2024-12-22T03:10:00Z,22.12.24,03:10:00,17.4,39,881,1.54,44,0.14900000000000002,14.649999999999999,-5.64,24.7,0,1.22,4000,1.35,41.3,0.13,38.8,OYA_1211 12_2024.xlsx,NA,NA,NA,14.7,0,0
2024-12-22T03:20:00Z,22.12.24,03:20:00,17.5,38.8,881,1.665,33.599999999999994,0.1765,9.93,-5.82,24.7,0,1.22,4000,1.35,41.2,0.13,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,14.600000000000001,0,0
2024-12-22T03:30:00Z,22.12.24,03:30:00,17.5,38.8,881,1.52,22.2,0.14600000000000002,12.55,-5.75,24.7,0,1.23,4000,1.35,41,0.128,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,14.35,0,0
2024-12-22T03:40:00Z,22.12.24,03:40:00,17.7,37.3,881,1.335,6.0600000000000005,0.1075,12.41,-5.65,24.7,0,1.24,4000,1.34,40.9,0.129,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,14.45,0,0
2024-12-22T03:50:00Z,22.12.24,03:50:00,18.1,37,880,0.9455,333.5,0.1735,17.55,-5.55,24.7,0,1.23,4000,1.34,40.8,0.129,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,14.3,0,0
2024-12-22T04:00:00Z,22.12.24,04:00:00,17.9,37.4,880,0.8855,324.5,0.155,10.5,-5.95,24.7,0,1.23,4000,1.33,40.6,0.127,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,14.15,0,0
2024-12-22T04:10:00Z,22.12.24,04:10:00,17.5,38.9,880,0.865,283.5,0.148,17.3,-5.86,24.7,0,1.22,4000,1.33,40.5,0.131,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,13.600000000000001,0,0
2024-12-22T04:20:00Z,22.12.24,04:20:00,17.4,38.9,880,0.7484999999999999,238,0.219,10.815000000000001,-5.52,24.7,0,1.26,4000,1.33,40.4,0.128,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,13.399999999999999,0,0
2024-12-22T04:30:00Z,22.12.24,04:30:00,17.2,38.7,880,0.3075,110,0.154,24.2,-5.45,24.7,0,1.34,4000,1.33,40.2,0.128,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,13.1,0,0
2024-12-22T04:40:00Z,22.12.24,04:40:00,17.3,38,880,0.23099999999999998,281.5,0.245,22.6,-4.97,24.7,0,1.37,4000,1.32,40.1,0.128,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,13,0,0
2024-12-22T04:50:00Z,22.12.24,04:50:00,17.4,38.5,880,0.086,71.5,0.13,59.8,-4.67,24.7,0,1.35,4000,1.32,40,0.129,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,12.95,0,0
2024-12-22T05:00:00Z,22.12.24,05:00:00,17.3,39.3,880,0.1735,81.1,0.259,57.5,-4.33,24.7,0,1.38,4000,1.32,39.8,0.128,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,12.85,0,0
2024-12-22T05:10:00Z,22.12.24,05:10:00,17.5,39.4,879,0.8049999999999999,90.65,0.082,7.865,-3.89,24.7,0,1.39,4000,1.31,39.7,0.127,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,13.05,0,0
2024-12-22T05:20:00Z,22.12.24,05:20:00,17.9,38.3,879,0.9390000000000001,93.05,0.089,8.235,-4.95,24.7,0,1.44,4000,1.31,39.5,0.127,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,13.25,0,0
2024-12-22T05:30:00Z,22.12.24,05:30:00,17.9,38.2,879,0.8620000000000001,92.65,0.07300000000000001,5.324999999999999,-5.54,24.7,0,1.46,4000,1.31,39.4,0.127,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,13.149999999999999,0,0
2024-12-22T05:40:00Z,22.12.24,05:40:00,17.7,38.2,879,0.9990000000000001,92,0.0975,4.205,-5.34,24.7,0,1.49,4000,1.3,39.3,0.126,38.9,OYA_1211 12_2024.xlsx,NA,NA,NA,13.05,0,0
2024-12-22T05:50:00Z,22.12.24,05:50:00,17.6,39.6,879,0.7945,94.2,0.108,14,-5.75,24.7,0,1.54,4000,1.3,39.1,0.129,38.8,OYA_1211 12_2024.xlsx,NA,NA,NA,13.1,0,0
2024-12-22T06:00:00Z,22.12.24,06:00:00,17.6,39.3,879,1.21,114.5,0.299,5.52,-5.57,24.7,0,1.76,4000,1.3,39,0.125,38.8,OYA_1211 12_2024.xlsx,NA,NA,NA,12.9,0,0
2024-12-22T06:10:00Z,22.12.24,06:10:00,17.9,36.4,879,1.4900000000000002,108.5,0.057999999999999996,2.0949999999999998,-5.79,24.7,0,1.69,4000,1.3,38.9,0.125,38.8,OYA_1211 12_2024.xlsx,NA,NA,NA,13.15,0,0
2024-12-22T06:20:00Z,22.12.24,06:20:00,17.7,39.5,879,1.375,105.35,0.259,5.345000000000001,-6.12,24.7,0,1.69,4000,1.29,38.7,0.127,38.8,OYA_1211 12_2024.xlsx,NA,NA,NA,13.25,0,0
2024-12-22T06:30:00Z,22.12.24,06:30:00,17.4,40.3,879,1.1045,104.5,0.10200000000000001,4.57,-5.91,24.7,0,1.81,4000,1.29,38.6,0.125,38.8,OYA_1211 12_2024.xlsx,NA,NA,NA,13,0,0
2024-12-22T06:40:00Z,22.12.24,06:40:00,17.3,40.9,879,1.2545,102.65,0.16999999999999998,4.9350000000000005,-5.89,24.7,0,1.84,4000,1.28,38.5,0.124,38.7,OYA_1211 12_2024.xlsx,NA,NA,NA,12.75,0,0
2024-12-22T06:50:00Z,22.12.24,06:50:00,17,42.5,879,1.143,86.25,0.2435,9.365,-5.56,24.7,0,1.87,4000,1.28,38.3,0.122,38.7,OYA_1211 12_2024.xlsx,NA,NA,NA,12.45,0,0
2024-12-22T07:00:00Z,22.12.24,07:00:00,17.1,42.2,879,1.0234999999999999,63.15,0.2365,12.899999999999999,-5.54,24.7,0,2.1,4000,1.28,38.2,0.118,38.7,OYA_1211 12_2024.xlsx,NA,NA,NA,12.7,0,0
2024-12-22T07:10:00Z,22.12.24,07:10:00,17,41.4,879,0.7705,88.05,0.108,9.635,-5.38,24.7,0,2.17,4000,1.27,38,0.121,38.7,OYA_1211 12_2024.xlsx,NA,NA,NA,12.3,0,0
2024-12-22T07:20:00Z,22.12.24,07:20:00,17.1,41.3,879,0.847,78.85,0.0815,14.1,-5.03,24.7,0,2.29,4000,1.27,37.9,0.119,38.6,OYA_1211 12_2024.xlsx,NA,NA,NA,12.3,0,0
2024-12-22T07:30:00Z,22.12.24,07:30:00,17,41.3,879,0.8775,77.1,0.084,7.24,-4.78,24.7,0,2.45,4000,1.27,37.8,0.117,38.6,OYA_1211 12_2024.xlsx,NA,NA,NA,12.7,0,0
2024-12-22T07:40:00Z,22.12.24,07:40:00,17.1,40.4,879,1.053,76.55000000000001,0.1345,6.285,-4.69,24.7,0,2.54,4000,1.26,37.6,0.12,38.6,OYA_1211 12_2024.xlsx,NA,NA,NA,13.1,0,0
2024-12-22T07:50:00Z,22.12.24,07:50:00,17.3,38.5,879,0.9924999999999999,94.8,0.195,7.505000000000001,-5.13,24.7,0,2.52,4000,1.26,37.5,0.12,38.5,OYA_1211 12_2024.xlsx,NA,NA,NA,13.05,0,0
2024-12-22T08:00:00Z,22.12.24,08:00:00,17.5,37.9,879,1.091,99.9,0.2025,5.085,-5.33,24.7,0,2.47,4000,1.26,37.4,0.118,38.5,OYA_1211 12_2024.xlsx,NA,NA,NA,13.05,0,0
2024-12-22T08:10:00Z,22.12.24,08:10:00,17.2,41.5,879,0.6859999999999999,354.5,0.294,56.6,-5.94,24.7,0,2.47,4000,1.26,37.3,0.117,38.5,OYA_1211 12_2024.xlsx,NA,NA,NA,12.8,0,0
2024-12-22T08:20:00Z,22.12.24,08:20:00,17.2,42.8,879,0.8075,93.55,0.28500000000000003,14.1,-4.94,24.7,0,2.62,4000,1.25,37.1,0.116,38.4,OYA_1211 12_2024.xlsx,NA,NA,NA,12.7,0,0
2024-12-22T08:30:00Z,22.12.24,08:30:00,17.6,41.2,879,1.195,114.5,0.087,4.825,-5.16,24.7,0,2.83,4000,1.25,37,0.113,38.4,OYA_1211 12_2024.xlsx,NA,NA,NA,12.85,0,0
2024-12-22T08:40:00Z,22.12.24,08:40:00,17.7,40.3,879,1.0819999999999999,108.85,0.2085,9.385,-5.58,24.7,0,2.88,4000,1.25,36.9,0.112,38.4,OYA_1211 12_2024.xlsx,NA,NA,NA,12.35,0,0
2024-12-22T08:50:00Z,22.12.24,08:50:00,17.6,39.9,879,1.218,97.3,0.064,3.9650000000000003,-5.44,24.7,0,3.04,4000,1.25,36.8,0.112,38.3,OYA_1211 12_2024.xlsx,NA,NA,NA,12.35,0,0
2024-12-22T09:00:00Z,22.12.24,09:00:00,17.5,40,879,1.144,93.35,0.0905,7.71,-5.23,24.7,0,3.15,4000,1.24,36.6,0.112,38.3,OYA_1211 12_2024.xlsx,NA,NA,NA,12.5,0,0
2024-12-22T09:10:00Z,22.12.24,09:10:00,17.4,41.3,879,1.185,83.05,0.1125,7.83,-5.04,24.7,0,3.2,4000,1.24,36.5,0.11,38.3,OYA_1211 12_2024.xlsx,NA,NA,NA,12.8,0,0
2024-12-22T09:20:00Z,22.12.24,09:20:00,17.3,41.7,879,1.1755,91.15,0.11449999999999999,4.87,-4.71,24.7,0,3.4,4000,1.24,36.4,0.108,38.2,OYA_1211 12_2024.xlsx,NA,NA,NA,13,0,0
2024-12-22T09:30:00Z,22.12.24,09:30:00,17.4,43.5,879,0.9764999999999999,34.95,0.1585,28.2,-4.52,24.7,0,3.41,4000,1.23,36.3,0.105,38.2,OYA_1211 12_2024.xlsx,NA,NA,NA,13,0,0
2024-12-22T09:40:00Z,22.12.24,09:40:00,17.6,43.3,879,0.9455,341,0.252,15.6,-4.98,24.7,0,3.43,4000,1.23,36.1,0.106,38.1,OYA_1211 12_2024.xlsx,NA,NA,NA,13.05,0,0
2024-12-22T09:50:00Z,22.12.24,09:50:00,17.3,44.5,879,0.953,178.12,0.20800000000000002,15.2,-4.52,24.7,0,3.57,4000,1.23,36,0.106,38.1,OYA_1211 12_2024.xlsx,NA,NA,NA,13.3,0,0
2024-12-22T10:00:00Z,22.12.24,10:00:00,17.7,46,879,0.5960000000000001,347,0.213,13.565,0.549,24.7,1,3.64,4000,1.23,35.9,0.103,38,OYA_1211 12_2024.xlsx,NA,NA,NA,13.3,0,0
2024-12-22T10:10:00Z,22.12.24,10:10:00,17.8,45.5,879,0.99,331,0.379,3.8899999999999997,13,24.7,1,4.03,4000,1.23,35.8,0.103,38,OYA_1211 12_2024.xlsx,NA,NA,NA,13.4,0,0
2024-12-22T10:20:00Z,22.12.24,10:20:00,17.6,34,879,1.4700000000000002,321.5,0.3795,7.484999999999999,30.9,24.7,0,3.29,4000,1.22,35.7,0.102,38,OYA_1211 12_2024.xlsx,NA,NA,NA,14.05,0,0
2024-12-22T10:30:00Z,22.12.24,10:30:00,18.1,31.6,879,1.25,320,0.2615,11.465,50.1,24.7,0,2.13,4000,1.22,35.6,0.1,37.9,OYA_1211 12_2024.xlsx,NA,NA,NA,14.45,0,0
2024-12-22T10:40:00Z,22.12.24,10:40:00,18.9,32.7,880,1.865,19.65,0.224,14.850000000000001,79.5,24.8,0,1.69,4000,1.22,35.5,0.1,37.9,OYA_1211 12_2024.xlsx,NA,NA,NA,15.65,0,0
2024-12-22T10:50:00Z,22.12.24,10:50:00,19.5,37,880,1.53,16.25,0.16649999999999998,19.5,113,24.8,0,1.59,4000,1.22,35.4,0.097,37.8,OYA_1211 12_2024.xlsx,NA,NA,NA,17,0,0
2024-12-22T11:00:00Z,22.12.24,11:00:00,19.9,36.3,880,0.609,201.5,0.4175,76.95,148,24.8,0,1.48,4000,1.22,35.3,0.096,37.8,OYA_1211 12_2024.xlsx,NA,NA,NA,18.200000000000003,0,0
2024-12-22T11:10:00Z,22.12.24,11:10:00,21.2,33.1,880,0.2975,130.5,0.242,24.200000000000003,193,24.8,0,1.38,4000,1.21,35.1,0.095,37.7,OYA_1211 12_2024.xlsx,NA,NA,NA,20.25,0,0
2024-12-22T11:20:00Z,22.12.24,11:20:00,21.6,33.2,880,1.385,84.19999999999999,0.1895,9.14,242,24.8,0,1.2,4000,1.21,35,0.096,37.7,OYA_1211 12_2024.xlsx,NA,NA,NA,20.950000000000003,0,0
2024-12-22T11:30:00Z,22.12.24,11:30:00,20.9,35.1,880,2.1399999999999997,57.7,0.332,28.6,289,24.8,0,0.992,4000,1.21,34.9,0.091,37.6,OYA_1211 12_2024.xlsx,NA,NA,NA,21.1,0,0
2024-12-22T11:40:00Z,22.12.24,11:40:00,19.7,37.2,880,2.15,11.559999999999999,0.3775,10.434999999999999,335,24.8,0,0.796,4000,1.21,34.9,0.092,37.6,OYA_1211 12_2024.xlsx,NA,NA,NA,20.4,0,0
2024-12-22T11:50:00Z,22.12.24,11:50:00,20.2,35.9,880,1.2650000000000001,29.1,0.4615,25.65,379,24.8,0,0.688,4000,1.2,34.7,0.087,37.5,OYA_1211 12_2024.xlsx,NA,NA,NA,22.049999999999997,0,0
2024-12-22T12:00:00Z,22.12.24,12:00:00,22.5,30,880,1.0655,61.45,0.2205,23.85,423,24.8,0,0.495,4000,1.2,34.6,0.089,37.5,OYA_1211 12_2024.xlsx,NA,NA,NA,24.549999999999997,0,0
2024-12-22T12:10:00Z,22.12.24,12:10:00,23.2,29.6,880,1.44,56.75,0.2185,26.200000000000003,466,24.8,0,0.279,4000,1.2,34.6,0.087,37.5,OYA_1211 12_2024.xlsx,NA,NA,NA,25.4,0,0
2024-12-22T12:20:00Z,22.12.24,12:20:00,23.1,36.5,880,0.767,184,0.328,63.05,506,24.8,0,0.134,4000,1.2,34.5,0.086,37.4,OYA_1211 12_2024.xlsx,NA,NA,NA,26.25,0,0
2024-12-22T12:30:00Z,22.12.24,12:30:00,23.3,34.2,880,0.6479999999999999,256,0.2875,43.900000000000006,547,24.8,0,0.023,4000,1.2,34.4,0.088,37.4,OYA_1211 12_2024.xlsx,NA,NA,NA,26.9,0,0
2024-12-22T12:40:00Z,22.12.24,12:40:00,23.8,32.5,880,0.9405,251.5,0.27749999999999997,32.55,590,24.8,0,0,4000,1.2,34.4,0.084,37.3,OYA_1211 12_2024.xlsx,NA,NA,NA,27.45,0,0
2024-12-22T12:50:00Z,22.12.24,12:50:00,23.4,33.4,880,1.4849999999999999,211.5,0.3765,19.15,634,24.8,0,0,4000,1.19,34.3,0.084,37.3,OYA_1211 12_2024.xlsx,NA,NA,NA,28.15,0,0
2024-12-22T13:00:00Z,22.12.24,13:00:00,23.1,37,880,1.44,227.5,0.3925,19.4,673,24.8,0,0,4000,1.2,34.3,0.082,37.2,OYA_1211 12_2024.xlsx,NA,NA,NA,28.45,0,0
2024-12-22T13:10:00Z,22.12.24,13:10:00,22.7,39.6,880,1.7000000000000002,220.5,0.3065,15.75,710,24.8,0,0,4000,1.2,34.2,0.081,37.2,OYA_1211 12_2024.xlsx,NA,NA,NA,28.3,0,0
2024-12-22T13:20:00Z,22.12.24,13:20:00,22.7,41.4,880,2.015,227,0.5015000000000001,15.149999999999999,747,24.8,0,0,4000,1.19,34.2,0.081,37.1,OYA_1211 12_2024.xlsx,NA,NA,NA,28.25,0,0
