datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_ml
2025-08-09T00:10:00Z,09.08.25,00:10:00,OYA_1069 08_2025.xlsx,16.5,13.9,1.33,27.9,0.667,19,1.29,0
2025-08-09T00:20:00Z,09.08.25,00:20:00,OYA_1069 08_2025.xlsx,16.1,19.9,4.89,33.6,0.928,8.04,1.33,0
2025-08-09T00:30:00Z,09.08.25,00:30:00,OYA_1069 08_2025.xlsx,14.8,25.8,6.14,35.7,0.523,5.34,1.36,0
2025-08-09T00:40:00Z,09.08.25,00:40:00,OYA_1069 08_2025.xlsx,14.4,26.3,6.65,35,0.475,4.68,1.43,0
2025-08-09T00:50:00Z,09.08.25,00:50:00,OYA_1069 08_2025.xlsx,15.3,18.9,5.51,28.8,0.877,8.14,1.44,0
2025-08-09T01:00:00Z,09.08.25,01:00:00,OYA_1069 08_2025.xlsx,16,17.1,4.86,33.8,0.622,8.83,1.39,0
2025-08-09T01:10:00Z,09.08.25,01:10:00,OYA_1069 08_2025.xlsx,15.9,16.1,4.11,36.5,0.759,14.2,1.36,0
2025-08-09T01:20:00Z,09.08.25,01:20:00,OYA_1069 08_2025.xlsx,15.6,16.4,4.32,38,0.604,8.31,1.36,0
2025-08-09T01:30:00Z,09.08.25,01:30:00,OYA_1069 08_2025.xlsx,15.4,17.5,4.47,42.8,0.604,6.61,1.36,0
2025-08-09T01:40:00Z,09.08.25,01:40:00,OYA_1069 08_2025.xlsx,14.3,21,4.81,43,0.645,7.68,1.41,0
2025-08-09T01:50:00Z,09.08.25,01:50:00,OYA_1069 08_2025.xlsx,14.7,18.6,5.7,31.7,0.725,7.17,1.45,0
2025-08-09T02:00:00Z,09.08.25,02:00:00,OYA_1069 08_2025.xlsx,15.2,18,6.08,26.8,0.673,7.77,1.43,0
2025-08-09T02:10:00Z,09.08.25,02:10:00,OYA_1069 08_2025.xlsx,15,18.1,5.6,26.7,0.73,8.33,1.42,0
2025-08-09T02:20:00Z,09.08.25,02:20:00,OYA_1069 08_2025.xlsx,14.8,18.3,6.03,30.5,0.602,5.93,1.43,0
2025-08-09T02:30:00Z,09.08.25,02:30:00,OYA_1069 08_2025.xlsx,14.4,19.4,5.64,33.4,0.92,7.48,1.45,0
2025-08-09T02:40:00Z,09.08.25,02:40:00,OYA_1069 08_2025.xlsx,14,20.4,6.27,32.8,0.754,6.63,1.49,0
2025-08-09T02:50:00Z,09.08.25,02:50:00,OYA_1069 08_2025.xlsx,14.2,19.5,6.53,29.7,1.02,7.57,1.51,0
2025-08-09T03:00:00Z,09.08.25,03:00:00,OYA_1069 08_2025.xlsx,14.4,19.6,6.73,28.3,1.18,8.43,1.5,0
2025-08-09T03:10:00Z,09.08.25,03:10:00,OYA_1069 08_2025.xlsx,14.2,20.8,6.46,34.3,0.786,7.68,1.5,0
2025-08-09T03:20:00Z,09.08.25,03:20:00,OYA_1069 08_2025.xlsx,13.9,21.6,6.46,36,0.695,5.15,1.51,0
2025-08-09T03:30:00Z,09.08.25,03:30:00,OYA_1069 08_2025.xlsx,14,20.5,6.05,34.4,0.668,5.59,1.53,0
2025-08-09T03:40:00Z,09.08.25,03:40:00,OYA_1069 08_2025.xlsx,14.1,20.6,6.39,30.9,0.749,7.6,1.53,0
2025-08-09T03:50:00Z,09.08.25,03:50:00,OYA_1069 08_2025.xlsx,14.1,21.1,5.94,33.7,0.849,8.2,1.53,0
2025-08-09T04:00:00Z,09.08.25,04:00:00,OYA_1069 08_2025.xlsx,13.9,22.3,5.16,38.6,0.667,8.27,1.53,0
2025-08-09T04:10:00Z,09.08.25,04:10:00,OYA_1069 08_2025.xlsx,13.3,24.1,5.37,43.7,0.846,7,1.56,0
2025-08-09T04:20:00Z,09.08.25,04:20:00,OYA_1069 08_2025.xlsx,13.1,26,6.08,38.9,0.957,6.74,1.6,0
2025-08-09T04:30:00Z,09.08.25,04:30:00,OYA_1069 08_2025.xlsx,12.9,27.5,6.58,37,0.735,5.7,1.63,0
2025-08-09T04:40:00Z,09.08.25,04:40:00,OYA_1069 08_2025.xlsx,12.9,27.4,6.52,37.5,0.691,6.43,1.65,0
2025-08-09T04:50:00Z,09.08.25,04:50:00,OYA_1069 08_2025.xlsx,13.4,24.4,5.49,32.1,0.947,9.91,1.65,0
2025-08-09T05:00:00Z,09.08.25,05:00:00,OYA_1069 08_2025.xlsx,13.7,24.1,5.23,32.4,0.719,8.93,1.63,0
2025-08-09T05:10:00Z,09.08.25,05:10:00,OYA_1069 08_2025.xlsx,13.7,24.5,4.71,34.3,0.667,8.91,1.6,0
2025-08-09T05:20:00Z,09.08.25,05:20:00,OYA_1069 08_2025.xlsx,13.7,23.9,3.79,43.9,0.703,13.2,1.6,0
2025-08-09T05:30:00Z,09.08.25,05:30:00,OYA_1069 08_2025.xlsx,14.3,19.4,1.93,36.4,0.957,20.8,1.59,0
2025-08-09T05:40:00Z,09.08.25,05:40:00,OYA_1069 08_2025.xlsx,14.4,19.8,2.74,39.7,0.672,15.8,1.58,0
2025-08-09T05:50:00Z,09.08.25,05:50:00,OYA_1069 08_2025.xlsx,14.4,19.3,1.71,47.4,0.511,14.4,1.58,0
2025-08-09T06:00:00Z,09.08.25,06:00:00,OYA_1069 08_2025.xlsx,14.5,19.1,1.14,359,0.363,26.6,1.58,0
2025-08-09T06:10:00Z,09.08.25,06:10:00,OYA_1069 08_2025.xlsx,13.6,19.7,0.603,359,0.527,14,1.62,0
2025-08-09T06:20:00Z,09.08.25,06:20:00,OYA_1069 08_2025.xlsx,12.8,21.4,0.497,1.82,0.341,38.5,1.71,0
2025-08-09T06:30:00Z,09.08.25,06:30:00,OYA_1069 08_2025.xlsx,12.7,21.6,0.227,24.3,0.383,38.4,1.78,0
2025-08-09T06:40:00Z,09.08.25,06:40:00,OYA_1069 08_2025.xlsx,12.3,23.9,1.12,1.89,0.647,18.8,1.84,0
2025-08-09T06:50:00Z,09.08.25,06:50:00,OYA_1069 08_2025.xlsx,12.4,25,1.16,357,0.485,12,1.87,0
2025-08-09T07:00:00Z,09.08.25,07:00:00,OYA_1069 08_2025.xlsx,12.1,24.6,1.15,352,0.202,8.78,1.89,0
2025-08-09T07:10:00Z,09.08.25,07:10:00,OYA_1069 08_2025.xlsx,11.6,27.2,0.758,355,0.373,17,1.93,0
2025-08-09T07:20:00Z,09.08.25,07:20:00,OYA_1069 08_2025.xlsx,11.6,27.9,0.346,27.2,0.514,40.3,1.97,0
2025-08-09T07:30:00Z,09.08.25,07:30:00,OYA_1069 08_2025.xlsx,12.2,28.7,1.16,88.5,0.233,19,1.97,0
2025-08-09T07:40:00Z,09.08.25,07:40:00,OYA_1069 08_2025.xlsx,12.4,29,0.182,321,0.278,98.6,1.93,0
2025-08-09T07:50:00Z,09.08.25,07:50:00,OYA_1069 08_2025.xlsx,11.9,29.6,0.121,358,0.193,41.5,1.95,0
2025-08-09T08:00:00Z,09.08.25,08:00:00,OYA_1069 08_2025.xlsx,11.3,29.8,0.256,6.6,0.234,41.1,2.01,0
2025-08-09T08:10:00Z,09.08.25,08:10:00,OYA_1069 08_2025.xlsx,11.3,28.6,0.171,356,0.233,49.3,2.05,0
2025-08-09T08:20:00Z,09.08.25,08:20:00,OYA_1069 08_2025.xlsx,11.2,26.8,0.886,355,0.719,26.7,2.08,0
2025-08-09T08:30:00Z,09.08.25,08:30:00,OYA_1069 08_2025.xlsx,11.5,23.7,1.06,8.63,0.629,28.9,2.08,0
2025-08-09T08:40:00Z,09.08.25,08:40:00,OYA_1069 08_2025.xlsx,12.7,21.9,2.97,49.8,0.509,6.7,2.01,0
2025-08-09T08:50:00Z,09.08.25,08:50:00,OYA_1069 08_2025.xlsx,13.8,19.3,3.9,45.3,0.831,6.65,1.87,0
2025-08-09T09:00:00Z,09.08.25,09:00:00,OYA_1069 08_2025.xlsx,13.5,23.9,5.87,32.1,0.38,12.4,1.74,0
2025-08-09T09:10:00Z,09.08.25,09:10:00,OYA_1069 08_2025.xlsx,14.4,18.5,5.33,19.7,0.755,10.5,1.65,0
2025-08-09T09:20:00Z,09.08.25,09:20:00,OYA_1069 08_2025.xlsx,15,16.5,4.82,28.5,0.617,9.55,1.57,0
2025-08-09T09:30:00Z,09.08.25,09:30:00,OYA_1069 08_2025.xlsx,15,19.5,6.19,29,0.79,6.68,1.51,0
2025-08-09T09:40:00Z,09.08.25,09:40:00,OYA_1069 08_2025.xlsx,14.6,19.7,6.85,28.6,0.5,5.81,1.5,0
2025-08-09T09:50:00Z,09.08.25,09:50:00,OYA_1069 08_2025.xlsx,14.8,18,6.83,32.3,0.828,5.72,1.49,0
2025-08-09T10:00:00Z,09.08.25,10:00:00,OYA_1069 08_2025.xlsx,15.2,17.2,7.03,34,0.475,2.84,1.46,0
2025-08-09T10:10:00Z,09.08.25,10:10:00,OYA_1069 08_2025.xlsx,15.2,16.4,6.21,32.1,0.597,5.58,1.44,0
2025-08-09T10:20:00Z,09.08.25,10:20:00,OYA_1069 08_2025.xlsx,15.5,15.5,5.54,29.2,0.647,6.87,1.42,0
2025-08-09T10:30:00Z,09.08.25,10:30:00,OYA_1069 08_2025.xlsx,15.7,14.6,5.49,29.3,0.598,8.47,1.4,0
2025-08-09T10:40:00Z,09.08.25,10:40:00,OYA_1069 08_2025.xlsx,16,14,5.19,24.1,0.559,6.37,1.37,0
2025-08-09T10:50:00Z,09.08.25,10:50:00,OYA_1069 08_2025.xlsx,16,13.4,4.82,21.1,0.543,5.61,1.36,0
2025-08-09T11:00:00Z,09.08.25,11:00:00,OYA_1069 08_2025.xlsx,16.5,12.9,4.63,30.9,0.67,5.91,1.34,0
2025-08-09T11:10:00Z,09.08.25,11:10:00,OYA_1069 08_2025.xlsx,16.8,13,4.9,30.7,0.368,5.99,1.31,0
2025-08-09T11:20:00Z,09.08.25,11:20:00,OYA_1069 08_2025.xlsx,16.5,13.7,5.03,31.4,0.445,5.98,1.29,0
2025-08-09T11:30:00Z,09.08.25,11:30:00,OYA_1069 08_2025.xlsx,16.9,14.5,5.1,33,0.465,4.09,1.27,0
2025-08-09T11:40:00Z,09.08.25,11:40:00,OYA_1069 08_2025.xlsx,17.2,14.7,5.14,34.9,0.275,4.19,1.24,0
2025-08-09T11:50:00Z,09.08.25,11:50:00,OYA_1069 08_2025.xlsx,17.3,14.2,4.91,34.8,0.542,4.92,1.2,0
2025-08-09T12:00:00Z,09.08.25,12:00:00,OYA_1069 08_2025.xlsx,17,13.3,4.77,33,0.389,4.44,1.18,0
2025-08-09T12:10:00Z,09.08.25,12:10:00,OYA_1069 08_2025.xlsx,17.2,13.3,5.23,30.4,0.537,6.96,1.16,0
2025-08-09T12:20:00Z,09.08.25,12:20:00,OYA_1069 08_2025.xlsx,17.1,13.5,4.55,17.3,0.785,9.35,1.15,0
2025-08-09T12:30:00Z,09.08.25,12:30:00,OYA_1069 08_2025.xlsx,17.8,13,2.5,2.72,0.86,19.5,1.11,0
2025-08-09T12:40:00Z,09.08.25,12:40:00,OYA_1069 08_2025.xlsx,18.9,12.7,0.439,323,0.238,28,0.95,0
2025-08-09T12:50:00Z,09.08.25,12:50:00,OYA_1069 08_2025.xlsx,20.2,12.1,0.211,299,0.27,30.4,0.643,0
2025-08-09T13:00:00Z,09.08.25,13:00:00,OYA_1069 08_2025.xlsx,21.2,11.7,0.348,333,0.305,17.5,0.337,0
2025-08-09T13:10:00Z,09.08.25,13:10:00,OYA_1069 08_2025.xlsx,21,12.5,0.473,304,0.294,28.2,0.094,0
2025-08-09T13:20:00Z,09.08.25,13:20:00,OYA_1069 08_2025.xlsx,20.7,21.8,0.212,350,0.251,51.4,0,0
2025-08-09T13:30:00Z,09.08.25,13:30:00,OYA_1069 08_2025.xlsx,19.2,35.9,0.557,237,0.36,77.2,0,0
2025-08-09T13:40:00Z,09.08.25,13:40:00,OYA_1069 08_2025.xlsx,17.7,36.4,0.367,3.49,0.372,35,0,0
2025-08-09T13:50:00Z,09.08.25,13:50:00,OYA_1069 08_2025.xlsx,19.6,29.9,0.332,256,0.469,40.4,0,0
2025-08-09T14:00:00Z,09.08.25,14:00:00,OYA_1069 08_2025.xlsx,19.5,37,0.717,225,0.603,65.6,0,0
2025-08-09T14:10:00Z,09.08.25,14:10:00,OYA_1069 08_2025.xlsx,16.8,46.1,0.912,168,0.439,21,0,0
2025-08-09T14:20:00Z,09.08.25,14:20:00,OYA_1069 08_2025.xlsx,15.9,49.5,1.23,192,0.276,15.3,0.012,0
2025-08-09T14:30:00Z,09.08.25,14:30:00,OYA_1069 08_2025.xlsx,14.7,55.1,1.57,199,0.464,15.2,0.168,0
2025-08-09T14:40:00Z,09.08.25,14:40:00,OYA_1069 08_2025.xlsx,14.3,57.8,1.48,196,0.397,21.1,0.367,0
2025-08-09T14:50:00Z,09.08.25,14:50:00,OYA_1069 08_2025.xlsx,14.3,57.8,2.11,207,0.58,19.2,0.49,0
2025-08-09T15:00:00Z,09.08.25,15:00:00,OYA_1069 08_2025.xlsx,13.1,62.1,2.56,194,0.588,16.6,0.668,0
2025-08-09T15:10:00Z,09.08.25,15:10:00,OYA_1069 08_2025.xlsx,12.9,63.5,1.6,191,0.619,28,0.829,0
2025-08-09T15:20:00Z,09.08.25,15:20:00,OYA_1069 08_2025.xlsx,14.3,59.7,1.08,271,0.391,52.6,0.868,0
2025-08-09T15:30:00Z,09.08.25,15:30:00,OYA_1069 08_2025.xlsx,15.7,54.2,1.1,211,0.502,47.7,0.799,0
2025-08-09T15:40:00Z,09.08.25,15:40:00,OYA_1069 08_2025.xlsx,16.9,49,0.746,191,0.436,41.7,0.711,0
2025-08-09T15:50:00Z,09.08.25,15:50:00,OYA_1069 08_2025.xlsx,18.8,42.4,1.77,196,0.94,35.2,0.576,0
2025-08-09T16:00:00Z,09.08.25,16:00:00,OYA_1069 08_2025.xlsx,17.7,47.7,2.86,201,0.482,12.4,0.509,0
2025-08-09T16:10:00Z,09.08.25,16:10:00,OYA_1069 08_2025.xlsx,16.6,51,2.13,194,0.593,17.8,0.576,0
2025-08-09T16:20:00Z,09.08.25,16:20:00,OYA_1069 08_2025.xlsx,17.2,48.3,2.1,177,0.687,24.3,0.597,0
2025-08-09T16:30:00Z,09.08.25,16:30:00,OYA_1069 08_2025.xlsx,17.3,48.5,3.02,187,0.625,17.8,0.581,0
2025-08-09T16:40:00Z,09.08.25,16:40:00,OYA_1069 08_2025.xlsx,16.9,50,3.17,179,0.624,12.6,0.605,0
2025-08-09T16:50:00Z,09.08.25,16:50:00,OYA_1069 08_2025.xlsx,17,49.6,2.72,174,0.656,16.7,0.634,0
2025-08-09T17:00:00Z,09.08.25,17:00:00,OYA_1069 08_2025.xlsx,17.7,48.1,2.69,193,0.642,19,0.611,0
2025-08-09T17:10:00Z,09.08.25,17:10:00,OYA_1069 08_2025.xlsx,17.9,48.1,2.74,196,0.728,14.4,0.568,0
2025-08-09T17:20:00Z,09.08.25,17:20:00,OYA_1069 08_2025.xlsx,18,48.5,2.92,195,0.683,18.3,0.533,0
2025-08-09T17:30:00Z,09.08.25,17:30:00,OYA_1069 08_2025.xlsx,18,48.8,2.21,186,0.682,30,0.504,0
2025-08-09T17:40:00Z,09.08.25,17:40:00,OYA_1069 08_2025.xlsx,18.8,45.7,1.4,193,0.519,21.4,0.448,0
2025-08-09T17:50:00Z,09.08.25,17:50:00,OYA_1069 08_2025.xlsx,20,43,2.22,198,0.531,20.3,0.337,0
2025-08-09T18:00:00Z,09.08.25,18:00:00,OYA_1069 08_2025.xlsx,19.7,45.2,3.35,204,0.706,19.4,0.282,0
2025-08-09T18:10:00Z,09.08.25,18:10:00,OYA_1069 08_2025.xlsx,18.3,49.3,3.01,181,0.636,15.4,0.337,0
2025-08-09T18:20:00Z,09.08.25,18:20:00,OYA_1069 08_2025.xlsx,18.2,49.1,2.82,180,0.526,20,0.396,0
2025-08-09T18:30:00Z,09.08.25,18:30:00,OYA_1069 08_2025.xlsx,18.7,47.5,2.44,196,0.551,16.7,0.385,0
2025-08-09T18:40:00Z,09.08.25,18:40:00,OYA_1069 08_2025.xlsx,19,46.6,2.52,191,0.754,15.6,0.325,0
2025-08-09T18:50:00Z,09.08.25,18:50:00,OYA_1069 08_2025.xlsx,20,40.7,1.69,262,0.508,51.9,0.23,0
2025-08-09T19:00:00Z,09.08.25,19:00:00,OYA_1069 08_2025.xlsx,21.7,37.9,2.39,242,0.889,34.8,0.056,0
2025-08-09T19:10:00Z,09.08.25,19:10:00,OYA_1069 08_2025.xlsx,19.9,44.6,2.96,211,0.731,16.9,0,0
2025-08-09T19:20:00Z,09.08.25,19:20:00,OYA_1069 08_2025.xlsx,18.7,47,2.14,215,0.676,52,0.014,0
2025-08-09T19:30:00Z,09.08.25,19:30:00,OYA_1069 08_2025.xlsx,19.9,40.6,1.84,296,0.456,22.4,0.003,0
2025-08-09T19:40:00Z,09.08.25,19:40:00,OYA_1069 08_2025.xlsx,21,38.1,2.11,268,0.525,26.4,0,0
2025-08-09T19:50:00Z,09.08.25,19:50:00,OYA_1069 08_2025.xlsx,20.9,40.9,2.67,244,0.349,18.6,0,0
2025-08-09T20:00:00Z,09.08.25,20:00:00,OYA_1069 08_2025.xlsx,19.7,44.7,1.86,240,0.574,27,0,0
2025-08-09T20:10:00Z,09.08.25,20:10:00,OYA_1069 08_2025.xlsx,19.9,43,1.65,259,0.535,34,0,0
2025-08-09T20:20:00Z,09.08.25,20:20:00,OYA_1069 08_2025.xlsx,19.9,43.1,1.79,244,0.598,31.1,0,0
2025-08-09T20:30:00Z,09.08.25,20:30:00,OYA_1069 08_2025.xlsx,18.9,47.3,2.17,224,0.632,13,0,0
2025-08-09T20:40:00Z,09.08.25,20:40:00,OYA_1069 08_2025.xlsx,18.1,50.3,2.05,270,0.561,37.7,0,0
2025-08-09T20:50:00Z,09.08.25,20:50:00,OYA_1069 08_2025.xlsx,18.8,48.8,1.57,293,0.411,40.7,0,0
2025-08-09T21:00:00Z,09.08.25,21:00:00,OYA_1069 08_2025.xlsx,19.2,45.6,2.15,324,0.529,18.2,0,0
2025-08-09T21:10:00Z,09.08.25,21:10:00,OYA_1069 08_2025.xlsx,19.6,39.4,2.15,310,0.579,14.9,0.006,0
2025-08-09T21:20:00Z,09.08.25,21:20:00,OYA_1069 08_2025.xlsx,20,36,3.11,315,0.637,13.1,0.028,0
2025-08-09T21:30:00Z,09.08.25,21:30:00,OYA_1069 08_2025.xlsx,19.8,33.5,3.42,313,0.402,12.2,0.087,0
2025-08-09T21:40:00Z,09.08.25,21:40:00,OYA_1069 08_2025.xlsx,20.6,24.4,4.08,320,0.964,9.52,0.133,0
2025-08-09T21:50:00Z,09.08.25,21:50:00,OYA_1069 08_2025.xlsx,21.4,17,4.99,326,0.926,9.89,0.155,0
2025-08-09T22:00:00Z,09.08.25,22:00:00,OYA_1069 08_2025.xlsx,21.6,14.5,4.46,325,0.781,7.26,0.189,0
2025-08-09T22:10:00Z,09.08.25,22:10:00,OYA_1069 08_2025.xlsx,22,8.98,4.93,322,0.56,6.11,0.224,0
2025-08-09T22:20:00Z,09.08.25,22:20:00,OYA_1069 08_2025.xlsx,21.7,9.26,4.31,325,0.592,10.1,0.273,0
2025-08-09T22:30:00Z,09.08.25,22:30:00,OYA_1069 08_2025.xlsx,21.2,8.83,5.01,325,0.633,5.55,0.359,0
2025-08-09T22:40:00Z,09.08.25,22:40:00,OYA_1069 08_2025.xlsx,20.5,8.93,3.25,326,0.636,5.51,0.512,0
2025-08-09T22:50:00Z,09.08.25,22:50:00,OYA_1069 08_2025.xlsx,20.2,8.03,1.58,336,0.521,10.7,0.646,0
2025-08-09T23:00:00Z,09.08.25,23:00:00,OYA_1069 08_2025.xlsx,19.9,8.33,0.987,172,0.432,71.4,0.74,0
2025-08-09T23:10:00Z,09.08.25,23:10:00,OYA_1069 08_2025.xlsx,19.4,8.6,0.757,100,0.438,58.9,0.843,0
2025-08-09T23:20:00Z,09.08.25,23:20:00,OYA_1069 08_2025.xlsx,19.4,9.8,0.939,126,0.304,16.5,0.92,0
2025-08-09T23:30:00Z,09.08.25,23:30:00,OYA_1069 08_2025.xlsx,19.3,10.9,1.34,126,0.399,12.3,0.967,0
2025-08-09T23:40:00Z,09.08.25,23:40:00,OYA_1069 08_2025.xlsx,19.2,11.2,1.2,118,0.198,14.5,0.992,0
2025-08-09T23:50:00Z,09.08.25,23:50:00,OYA_1069 08_2025.xlsx,19.2,10.7,1.01,108,0.202,14.2,1,0
2025-08-10T00:00:00Z,10.08.25,00:00:00,OYA_1069 08_2025.xlsx,19.2,10.7,0.711,94.6,0.238,19.9,1.02,0
2025-08-10T00:10:00Z,10.08.25,00:10:00,OYA_1069 08_2025.xlsx,19.1,10.5,0.768,80.7,0.223,10.5,1.04,0
2025-08-10T00:20:00Z,10.08.25,00:20:00,OYA_1069 08_2025.xlsx,19,9.92,0.691,92.1,0.249,12.7,1.05,0
2025-08-10T00:30:00Z,10.08.25,00:30:00,OYA_1069 08_2025.xlsx,18.8,10,0.408,64.2,0.285,57.2,1.07,0
2025-08-10T00:40:00Z,10.08.25,00:40:00,OYA_1069 08_2025.xlsx,18.3,9.69,0.311,15.5,0.385,51.9,1.12,0
2025-08-10T00:50:00Z,10.08.25,00:50:00,OYA_1069 08_2025.xlsx,17.9,9.44,0.197,26,0.249,44.1,1.18,0
2025-08-10T01:00:00Z,10.08.25,01:00:00,OYA_1069 08_2025.xlsx,17.8,8.94,0.561,40.4,0.298,30.5,1.24,0
2025-08-10T01:10:00Z,10.08.25,01:10:00,OYA_1069 08_2025.xlsx,17.4,8.29,0.674,350,0.099,21.9,1.27,0
2025-08-10T01:20:00Z,10.08.25,01:20:00,OYA_1069 08_2025.xlsx,16.5,8.27,0.441,333,0.28,41.7,1.33,0
2025-08-10T01:30:00Z,10.08.25,01:30:00,OYA_1069 08_2025.xlsx,16.2,9.72,0.825,169,0.4,19.5,1.4,0
2025-08-10T01:40:00Z,10.08.25,01:40:00,OYA_1069 08_2025.xlsx,16.1,10.5,0.261,165,0.275,19.3,1.44,0
2025-08-10T01:50:00Z,10.08.25,01:50:00,OYA_1069 08_2025.xlsx,16,10.4,0.857,88,0.596,17.8,1.48,0
2025-08-10T02:00:00Z,10.08.25,02:00:00,OYA_1069 08_2025.xlsx,16.1,10.8,1.41,76.6,0.285,13.3,1.46,0
2025-08-10T02:10:00Z,10.08.25,02:10:00,OYA_1069 08_2025.xlsx,16,10.3,1.73,74.5,0.553,33.7,1.42,0
2025-08-10T02:20:00Z,10.08.25,02:20:00,OYA_1069 08_2025.xlsx,16.2,10.3,1.36,63.5,0.49,27.8,1.41,0
2025-08-10T02:30:00Z,10.08.25,02:30:00,OYA_1069 08_2025.xlsx,16.8,10.9,2.65,59.4,0.715,12.3,1.38,0
2025-08-10T02:40:00Z,10.08.25,02:40:00,OYA_1069 08_2025.xlsx,16.6,9.14,2.32,40.1,0.724,26.2,1.33,0
2025-08-10T02:50:00Z,10.08.25,02:50:00,OYA_1069 08_2025.xlsx,16,8.38,1.28,344,0.763,22.9,1.32,0
2025-08-10T03:00:00Z,10.08.25,03:00:00,OYA_1069 08_2025.xlsx,14.7,9.54,0.412,47,0.436,52.9,1.41,0
2025-08-10T03:10:00Z,10.08.25,03:10:00,OYA_1069 08_2025.xlsx,14.6,9.82,2.19,28.5,0.734,19.7,1.5,0
2025-08-10T03:20:00Z,10.08.25,03:20:00,OYA_1069 08_2025.xlsx,16,8.11,3.3,48.5,0.321,6.31,1.48,0
2025-08-10T03:30:00Z,10.08.25,03:30:00,OYA_1069 08_2025.xlsx,16.9,8.03,3,45.7,0.311,7.35,1.39,0
2025-08-10T03:40:00Z,10.08.25,03:40:00,OYA_1069 08_2025.xlsx,17.3,7.48,2.54,44.1,0.511,12.8,1.31,0
2025-08-10T03:50:00Z,10.08.25,03:50:00,OYA_1069 08_2025.xlsx,17.7,8.34,3.06,41.9,0.502,8.01,1.25,0
2025-08-10T04:00:00Z,10.08.25,04:00:00,OYA_1069 08_2025.xlsx,17.6,8.32,2.76,48.4,0.481,6.74,1.21,0
2025-08-10T04:10:00Z,10.08.25,04:10:00,OYA_1069 08_2025.xlsx,17.4,7.12,2.02,60.9,0.587,12.7,1.2,0
2025-08-10T04:20:00Z,10.08.25,04:20:00,OYA_1069 08_2025.xlsx,17.5,7.31,2.19,55.9,0.347,7.75,1.2,0
2025-08-10T04:30:00Z,10.08.25,04:30:00,OYA_1069 08_2025.xlsx,17.6,8.29,2.48,50.5,0.393,6.58,1.2,0
2025-08-10T04:40:00Z,10.08.25,04:40:00,OYA_1069 08_2025.xlsx,17.4,10.2,3.18,41.4,0.352,8.31,1.2,0
2025-08-10T04:50:00Z,10.08.25,04:50:00,OYA_1069 08_2025.xlsx,17.1,11.2,2.69,32.3,0.427,15.3,1.2,0
2025-08-10T05:00:00Z,10.08.25,05:00:00,OYA_1069 08_2025.xlsx,15.9,12.8,2.25,23.3,0.772,32.1,1.25,0
2025-08-10T05:10:00Z,10.08.25,05:10:00,OYA_1069 08_2025.xlsx,16,13.1,4.63,30.2,1.44,13.3,1.32,0
2025-08-10T05:20:00Z,10.08.25,05:20:00,OYA_1069 08_2025.xlsx,16.8,12.5,4.94,26.5,0.85,10.7,1.3,0
2025-08-10T05:30:00Z,10.08.25,05:30:00,OYA_1069 08_2025.xlsx,16.6,11.6,2.62,20.2,0.988,29.2,1.26,0
2025-08-10T05:40:00Z,10.08.25,05:40:00,OYA_1069 08_2025.xlsx,17,10.3,3.15,29.3,1.01,21.8,1.25,0
2025-08-10T05:50:00Z,10.08.25,05:50:00,OYA_1069 08_2025.xlsx,17.2,9.89,4.19,27.7,1.01,14.9,1.22,0
2025-08-10T06:00:00Z,10.08.25,06:00:00,OYA_1069 08_2025.xlsx,17.7,9.18,2.9,53.4,1.06,40.5,1.18,0
2025-08-10T06:10:00Z,10.08.25,06:10:00,OYA_1069 08_2025.xlsx,18.2,9.46,2.73,59.8,1.07,39.1,1.13,0
2025-08-10T06:20:00Z,10.08.25,06:20:00,OYA_1069 08_2025.xlsx,18.1,9.21,3.04,71.6,0.887,29.6,1.09,0
2025-08-10T06:30:00Z,10.08.25,06:30:00,OYA_1069 08_2025.xlsx,18.1,9.07,3.57,77.7,0.986,19,1.07,0
2025-08-10T06:40:00Z,10.08.25,06:40:00,OYA_1069 08_2025.xlsx,18.1,9.99,3.33,74.7,0.929,25.5,1.05,0
2025-08-10T06:50:00Z,10.08.25,06:50:00,OYA_1069 08_2025.xlsx,17.7,10.5,3.49,52.5,0.932,29.5,1.06,0
2025-08-10T07:00:00Z,10.08.25,07:00:00,OYA_1069 08_2025.xlsx,17,11.3,4.38,30.6,0.54,7.88,1.11,0
2025-08-10T07:10:00Z,10.08.25,07:10:00,OYA_1069 08_2025.xlsx,17.2,11.6,3.91,32.6,0.54,11.6,1.15,0
2025-08-10T07:20:00Z,10.08.25,07:20:00,OYA_1069 08_2025.xlsx,17.1,11.1,3.95,28.2,0.962,20.9,1.16,0
2025-08-10T07:30:00Z,10.08.25,07:30:00,OYA_1069 08_2025.xlsx,17.9,10.8,4.94,25.7,0.527,8.07,1.15,0
2025-08-10T07:40:00Z,10.08.25,07:40:00,OYA_1069 08_2025.xlsx,18,11.7,5.11,26.5,0.656,10.2,1.12,0
2025-08-10T07:50:00Z,10.08.25,07:50:00,OYA_1069 08_2025.xlsx,18.3,12.3,5.1,28.3,0.639,11.1,1.09,0
2025-08-10T08:00:00Z,10.08.25,08:00:00,OYA_1069 08_2025.xlsx,18.5,12.5,5.19,25.9,0.66,10.5,1.06,0
